#group,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
#datatype,string,long,dateTime:RFC3339,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,
,result,table,_time,Amag,Ax,Ay,Az,Gmag,Gx,Gy,Gz
,,0,2025-11-18T17:46:43.889Z,9.56,5.3,-7.79,1.57,194.91,19.82,138.04,136.18
,,0,2025-11-18T17:46:43.899Z,10.2,4.96,-8.61,2.32,190.84,22.86,134.46,133.48
,,0,2025-11-18T17:46:43.909Z,9.78,4.84,-8.21,2.18,190.89,24.18,134.02,133.76
,,0,2025-11-18T17:46:43.919Z,9,4.15,-7.57,2.53,188.69,26.36,131.68,132.56
,,0,2025-11-18T17:46:43.929Z,8.76,3.61,-7.49,2.74,185.14,21.82,126.39,133.52
,,0,2025-11-18T17:46:43.939Z,8.57,3.55,-7.24,2.9,182.19,21.43,123.32,132.38
,,0,2025-11-18T17:46:43.949Z,8.61,3.02,-7.54,2.86,179.37,22.63,119.69,131.66
,,0,2025-11-18T17:46:43.959Z,8.97,2.94,-7.91,3.03,178.47,25.24,118.53,131.02
,,0,2025-11-18T17:46:43.969Z,8.99,2.73,-7.97,3.16,176.9,25.69,116.84,130.31
,,0,2025-11-18T17:46:43.979Z,8.02,2.06,-7.23,2.8,173.55,22.61,113.86,129.01
,,0,2025-11-18T17:46:43.989Z,7.68,1.58,-6.95,2.86,167.63,23.15,110.37,124.02
,,0,2025-11-18T17:46:43.999Z,8.36,1.28,-7.67,3.09,164.31,23.47,107.87,121.69
,,0,2025-11-18T17:46:44.009Z,8.7,0.84,-8,3.31,161.72,20.87,105.26,120.98
,,0,2025-11-18T17:46:44.019Z,8.24,0.3,-7.52,3.36,156.75,18.25,101.47,118.07
,,0,2025-11-18T17:46:44.029Z,8.21,-0.19,-7.58,3.15,149.21,21.7,95.27,112.76
,,0,2025-11-18T17:46:44.039Z,9.02,-0.72,-8.35,3.35,143.25,29.76,90.51,106.97
,,0,2025-11-18T17:46:44.049Z,9.11,-1.1,-8.33,3.54,139.04,41.4,86.08,101.04
,,0,2025-11-18T17:46:44.059Z,8.21,-1.67,-7.25,3.47,137.26,36.92,83.48,102.51
,,0,2025-11-18T17:46:44.069Z,8.69,-2.32,-7.54,3.64,132.78,34.13,79.4,100.8
,,0,2025-11-18T17:46:44.079Z,10.05,-2.49,-8.73,4.3,131.74,35.29,77.82,100.27
,,0,2025-11-18T17:46:44.089Z,10.62,-2.93,-9.11,4.59,128.33,37.29,74.63,97.5
,,0,2025-11-18T17:46:44.099Z,10.61,-3.37,-8.8,4.86,127.29,37.84,72.44,97.59
,,0,2025-11-18T17:46:44.109Z,10.94,-3.82,-8.83,5.21,124.48,34.16,69.59,97.4
,,0,2025-11-18T17:46:44.119Z,11.35,-4.72,-8.77,5.45,121.98,34.73,67.05,95.79
,,0,2025-11-18T17:46:44.129Z,12.1,-5,-9.52,5.55,122.91,40.87,65.32,95.76
,,0,2025-11-18T17:46:44.139Z,12.62,-5.69,-9.64,5.82,122.68,43.02,59.75,98.13
,,0,2025-11-18T17:46:44.149Z,13.09,-5.28,-10.37,6,125.94,43.34,61.6,100.93
,,0,2025-11-18T17:46:44.159Z,13.03,-5.59,-10.22,5.83,128.43,51.64,61.57,100.18
,,0,2025-11-18T17:46:44.169Z,13.42,-6.02,-10.33,6.1,132.58,54.62,62.86,103.17
,,0,2025-11-18T17:46:44.179Z,13.23,-6.29,-9.95,6.05,135.51,48.97,63.95,108.97
,,0,2025-11-18T17:46:44.189Z,13.55,-6.87,-10.13,5.81,135.33,43.82,64.51,110.6
,,0,2025-11-18T17:46:44.199Z,14.15,-7.16,-10.68,5.88,135.55,44.31,63.98,110.98
,,0,2025-11-18T17:46:44.209Z,14.43,-7.58,-10.86,5.75,137.9,52.86,60.95,111.84
,,0,2025-11-18T17:46:44.219Z,14.2,-7.8,-10.33,5.82,143.24,54.61,60.87,117.6
,,0,2025-11-18T17:46:44.229Z,14.48,-8.36,-10.19,6.01,144.75,51.88,59.95,121.11
,,0,2025-11-18T17:46:44.239Z,14.42,-8.75,-9.79,5.97,147.48,47.5,59.92,126.11
,,0,2025-11-18T17:46:44.249Z,14.52,-9.12,-9.55,6.04,149.41,39.37,60.57,130.79
,,0,2025-11-18T17:46:44.259Z,14.8,-9.65,-9.34,6.23,154.98,34.6,61.29,138.08
,,0,2025-11-18T17:46:44.269Z,15.38,-10.05,-9.61,6.56,159.96,30.53,61.21,144.6
,,0,2025-11-18T17:46:44.279Z,15.51,-10.36,-9.53,6.49,163.69,27.47,60.35,149.66
,,0,2025-11-18T17:46:44.289Z,15.33,-10.61,-9.15,6.22,169.62,20.9,60.38,157.12
,,0,2025-11-18T17:46:44.299Z,15.68,-10.89,-9.36,6.29,175.32,14.55,61.63,163.48
,,0,2025-11-18T17:46:44.309Z,15.58,-11.2,-9.13,5.82,181.09,5.99,63.15,169.62
,,0,2025-11-18T17:46:44.319Z,15.74,-11.68,-8.98,5.54,189.48,-5.37,66.37,177.4
,,0,2025-11-18T17:46:44.329Z,15.9,-12.04,-8.97,5.23,199.68,-15.02,69.79,186.49
,,0,2025-11-18T17:46:44.339Z,15.91,-12.22,-8.85,5.04,213.73,-29.56,73.95,198.34
,,0,2025-11-18T17:46:44.349Z,16.47,-13.03,-8.92,4.67,223.95,-40.53,74.89,207.13
,,0,2025-11-18T17:46:44.359Z,16.53,-13.35,-9.12,3.42,235.67,-54.21,81.05,214.56
,,0,2025-11-18T17:46:44.369Z,16.59,-13.74,-8.6,3.52,250.79,-75.18,84.86,223.69
,,0,2025-11-18T17:46:44.379Z,16.97,-13.89,-9.27,3.01,265.27,-91.95,88.14,232.69
,,0,2025-11-18T17:46:44.389Z,17.16,-14.52,-8.84,2.39,277.44,-105.39,89.69,240.46
,,0,2025-11-18T17:46:44.399Z,17.65,-14.97,-9.18,1.82,287.22,-114.81,89.72,247.52
,,0,2025-11-18T17:46:44.409Z,18.04,-15.61,-9,0.83,296.07,-129.37,91.42,250.13
,,0,2025-11-18T17:46:44.419Z,19.38,-16.88,-9.51,0.01,301.58,-142.69,89.57,250.13
,,0,2025-11-18T17:46:44.429Z,20.53,-18,-9.83,-0.9,306.55,-154.4,87.02,250.13
,,0,2025-11-18T17:46:44.439Z,21.59,-18.95,-10.25,-1.39,309.95,-163.25,82.77,250.13
,,0,2025-11-18T17:46:44.449Z,22.65,-18.81,-12.5,-1.72,305.99,-158.77,76.52,250.13
,,0,2025-11-18T17:46:44.459Z,22.56,-19.62,-10.82,-2.67,313.24,-170.12,81.33,250.13
,,0,2025-11-18T17:46:44.469Z,21.91,-19.45,-8.99,-4.55,326.15,-194.95,76.17,250.13
,,0,2025-11-18T17:46:44.479Z,21.91,-18.34,-11.25,-4.16,335.7,-211.45,73.62,250.13
,,0,2025-11-18T17:46:44.489Z,23.15,-18.5,-12.9,-5.25,333.99,-211.34,65.71,250.13
,,0,2025-11-18T17:46:44.499Z,22.63,-17.91,-12.38,-6.19,336.06,-216.79,58.06,250.13
,,0,2025-11-18T17:46:44.509Z,21.74,-16.92,-11.64,-7.12,344.42,-231.07,51.67,250.13
,,0,2025-11-18T17:46:44.519Z,20.76,-15.51,-11.29,-7.93,357.6,-250.14,52.35,250.13
,,0,2025-11-18T17:46:44.529Z,19.54,-14.21,-10.29,-8.6,358.23,-250.14,56.55,250.13
,,0,2025-11-18T17:46:44.539Z,18.19,-12.65,-9.02,-9.47,359.61,-250.14,64.72,250.13
,,0,2025-11-18T17:46:44.549Z,17.38,-11.4,-8.23,-10.22,359.74,-250.14,65.44,250.13
,,0,2025-11-18T17:46:44.559Z,17.11,-10.41,-8.05,-10.93,358.82,-250.14,60.13,250.13
,,0,2025-11-18T17:46:44.569Z,16.72,-8.61,-7.65,-12.12,358.16,-250.14,56.08,250.13
,,0,2025-11-18T17:46:44.579Z,16.39,-6.06,-6.25,-13.89,354.59,-250.14,59.91,244.08
,,0,2025-11-18T17:46:44.589Z,16.39,-3.53,-6.15,-14.78,340.32,-250.14,70.79,219.63
,,0,2025-11-18T17:46:44.599Z,18.22,-1.23,3.05,-17.92,331.89,-250.14,82.44,201.96
,,0,2025-11-18T17:46:44.609Z,19.7,-0.03,-1.8,-19.62,313.92,-250.14,84.8,169.66
,,0,2025-11-18T17:46:44.619Z,20.18,4.74,-0.03,-19.62,297.84,-250.14,87.4,136.01
,,0,2025-11-18T17:46:44.629Z,21.32,8.33,-0.4,-19.62,276.47,-250.14,76.7,89.34
,,0,2025-11-18T17:46:44.639Z,23.39,12.73,-0.23,-19.62,260.65,-250.14,63.16,37.18
,,0,2025-11-18T17:46:44.649Z,26.72,17.96,2.55,-19.62,255.41,-250.14,46.38,-22.68
,,0,2025-11-18T17:46:44.659Z,28.26,19.62,5.39,-19.62,265.78,-250.14,10.76,-89.19
,,0,2025-11-18T17:46:44.669Z,28.33,19.62,5.73,-19.62,301.72,-250.14,-36.82,-164.65
,,0,2025-11-18T17:46:44.679Z,28.53,19.62,6.66,-19.62,365.95,-250.14,-93.69,-250.14
,,0,2025-11-18T17:46:44.689Z,28.44,19.62,6.24,-19.62,389.23,-250.14,-162.37,-250.14
,,0,2025-11-18T17:46:44.699Z,28.48,19.62,6.43,-19.62,423.3,-250.14,-232.47,-250.14
,,0,2025-11-18T17:46:44.709Z,28,19.62,3.78,-19.62,433.25,-250.14,-250.14,-250.14
,,0,2025-11-18T17:46:44.719Z,27.78,19.62,-1.27,-19.62,433.25,-250.14,-250.14,-250.14
,,0,2025-11-18T17:46:44.729Z,28.99,19.62,-8.38,-19.62,433.25,-250.14,-250.14,-250.14
,,0,2025-11-18T17:46:44.739Z,28.76,19.62,-14.5,-15.23,433.25,-250.14,-250.14,-250.14
,,0,2025-11-18T17:46:44.749Z,29.36,19.62,-19.62,-9.58,414.73,-216.47,-250.14,-250.14
,,0,2025-11-18T17:46:44.759Z,28.5,19.62,-19.62,-6.51,388.12,-159.68,-250.14,-250.14
,,0,2025-11-18T17:46:44.769Z,28.57,19.62,-19.62,-6.83,377.9,-132.92,-250.14,-250.14
,,0,2025-11-18T17:46:44.779Z,28.83,19.62,-18,-11.05,387.09,-157.16,-250.14,-250.14
,,0,2025-11-18T17:46:44.789Z,30.45,19.62,-16.54,-16.4,390.78,-166.05,-250.14,-250.14
,,0,2025-11-18T17:46:44.799Z,32.84,19.62,-17.57,-19.62,373.73,-120.56,-250.14,-250.14
,,0,2025-11-18T17:46:44.809Z,31.88,19.62,-15.7,-19.62,353.76,2.89,-250.14,-250.14
,,0,2025-11-18T17:46:44.819Z,30.25,19.62,-12.05,-19.62,384.84,151.54,-250.14,-250.14
,,0,2025-11-18T17:46:44.829Z,33.98,19.62,-19.62,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:46:44.839Z,33.98,19.62,-19.62,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:46:44.849Z,28.66,19.62,-7.19,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:46:44.859Z,27.93,19.62,3.2,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:46:44.869Z,30.43,19.62,12.49,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:46:44.879Z,31.19,19.62,14.24,-19.62,389.06,250.13,-250.14,-161.97
,,0,2025-11-18T17:46:44.889Z,29.73,19.62,10.69,-19.62,353.85,250.13,-250.14,-8.63
,,0,2025-11-18T17:46:44.899Z,28.71,19.62,7.38,-19.62,367.01,250.13,-250.14,97.78
,,0,2025-11-18T17:46:44.909Z,29.68,19.62,10.55,-19.62,386.21,250.13,-250.14,155
,,0,2025-11-18T17:46:44.919Z,31.26,19.62,14.39,-19.62,413.71,250.13,-250.14,214.53
,,0,2025-11-18T17:46:44.929Z,31.41,19.62,14.73,-19.62,433.24,250.13,-250.14,250.13
,,0,2025-11-18T17:46:44.939Z,30.76,19.62,13.29,-19.62,433.24,250.13,-250.14,250.13
,,0,2025-11-18T17:46:44.949Z,30.27,19.62,12.1,-19.62,433.24,250.13,-250.14,250.13
,,0,2025-11-18T17:46:44.959Z,29.62,19.62,10.36,-19.62,418.21,250.13,-223.09,250.13
,,0,2025-11-18T17:46:44.969Z,28.99,19.62,8.39,-19.62,397.64,250.13,-183.38,248.85
,,0,2025-11-18T17:46:44.979Z,29.28,19.62,9.35,-19.62,377.2,250.13,-155.02,235.98
,,0,2025-11-18T17:46:44.989Z,29.92,19.62,11.2,-19.62,367.18,250.13,-137.44,231.02
,,0,2025-11-18T17:46:44.999Z,30.23,19.62,11.99,-19.62,359.15,250.13,-125.62,225.04
,,0,2025-11-18T17:46:45.009Z,28.86,19.62,11.23,-17.93,353.24,250.13,-112.47,222.63
,,0,2025-11-18T17:46:45.019Z,27.02,19.62,9.83,-15.77,341.82,244.41,-98.54,217.7
,,0,2025-11-18T17:46:45.029Z,25.43,19.62,7.73,-14.22,314.03,220.42,-81.4,208.34
,,0,2025-11-18T17:46:45.039Z,23.78,19.62,4.9,-12.51,309.17,204.97,-75.6,218.77
,,0,2025-11-18T17:46:45.049Z,22.8,19.62,3.33,-11.12,291.71,196.76,-66.35,204.89
,,0,2025-11-18T17:46:45.059Z,22.25,19.62,3.22,-9.99,263.09,182.27,-41.91,185.02
,,0,2025-11-18T17:46:45.069Z,21.77,19.62,3.81,-8.63,237.54,161.32,-9.18,174.11
,,0,2025-11-18T17:46:45.079Z,21.19,19.62,3.73,-7.09,217.5,133.7,15.55,170.84
,,0,2025-11-18T17:46:45.089Z,20.67,19.62,2.62,-5.94,205.18,107.72,29.24,172.17
,,0,2025-11-18T17:46:45.099Z,20.37,19.62,2.02,-5.09,187.95,87.56,22.21,164.82
,,0,2025-11-18T17:46:45.109Z,18.11,17.48,0.05,-4.74,156.57,66.33,17.36,140.76
,,0,2025-11-18T17:46:45.119Z,15.91,15.42,-0.14,-3.91,148.93,52.05,-0.56,139.53
,,0,2025-11-18T17:46:45.129Z,15.33,14.8,-1.57,-3.66,144.41,46.83,-11.97,136.08
,,0,2025-11-18T17:46:45.139Z,15.59,14.82,-3.26,-3.59,138.05,51.6,-5.89,127.91
,,0,2025-11-18T17:46:45.149Z,16.2,15.34,-4.13,-3.16,123.81,57.66,17.39,108.18
,,0,2025-11-18T17:46:45.159Z,15.32,14.36,-4.27,-3.22,119.52,62.73,50.16,88.52
,,0,2025-11-18T17:46:45.169Z,13.58,12.73,-3.98,-2.51,121.82,65.41,74.73,70.56
,,0,2025-11-18T17:46:45.179Z,11.28,10.21,-4.44,-1.86,120.69,69.21,79.63,58.61
,,0,2025-11-18T17:46:45.189Z,9.54,7.97,-5.17,-0.86,110.22,76.05,63.72,48
,,0,2025-11-18T17:46:45.199Z,8.86,6.83,-5.61,-0.54,89.97,75.69,38.37,29.88
,,0,2025-11-18T17:46:45.209Z,8.69,6.69,-5.52,-0.56,75.75,72.3,21.37,7.34
,,0,2025-11-18T17:46:45.219Z,8.49,6.69,-5.17,-0.75,67.82,66.08,13.63,-6.95
,,0,2025-11-18T17:46:45.229Z,8.41,6.89,-4.74,-0.85,62.51,58.82,16.94,-12.67
,,0,2025-11-18T17:46:45.239Z,8.01,6.62,-4.47,-0.68,55.51,47.2,26.23,-12.87
,,0,2025-11-18T17:46:45.249Z,7.61,6.27,-4.28,-0.45,57.63,38.04,36.67,-23.01
,,0,2025-11-18T17:46:45.259Z,7.27,5.53,-4.72,0.07,61.27,32.36,45.07,-26
,,0,2025-11-18T17:46:45.269Z,7.11,4.6,-5.42,0.28,59.05,26.44,47.37,-23.33
,,0,2025-11-18T17:46:45.279Z,6.94,4.03,-5.62,0.51,57.3,18.69,47.46,-26.11
,,0,2025-11-18T17:46:45.289Z,6.54,3.44,-5.54,0.58,57.09,13.5,45.02,-32.42
,,0,2025-11-18T17:46:45.299Z,6.13,3.09,-5.26,0.61,58.27,15.86,43.3,-35.63
,,0,2025-11-18T17:46:45.309Z,5.72,2.64,-5.04,0.63,58.56,22.5,41.28,-34.92
,,0,2025-11-18T17:46:45.319Z,5.8,2.38,-5.2,1.02,62.86,29.44,41.39,-37.04
,,0,2025-11-18T17:46:45.329Z,6.15,1.92,-5.8,0.68,69.1,35.54,39.04,-44.58
,,0,2025-11-18T17:46:45.339Z,6.52,1.66,-6.27,0.61,75.05,42.39,38.53,-48.49
,,0,2025-11-18T17:46:45.349Z,6.42,1.55,-6.18,0.8,77.36,48.43,36.29,-48.2
,,0,2025-11-18T17:46:45.359Z,6.25,1.71,-5.91,1.11,73.8,46.36,36.83,-44.05
,,0,2025-11-18T17:46:45.369Z,5.87,1.65,-5.45,1.44,68.99,40.05,38.35,-41.05
,,0,2025-11-18T17:46:45.379Z,5.8,1.47,-5.34,1.73,66.08,32.27,40.63,-40.93
,,0,2025-11-18T17:46:45.389Z,5.87,1.09,-5.5,1.74,64.01,30.08,39.26,-40.63
,,0,2025-11-18T17:46:45.399Z,6.26,0.97,-5.82,2.07,63.29,31.67,37.4,-40.05
,,0,2025-11-18T17:46:45.409Z,6.83,0.78,-6.43,2.18,69.29,43.37,34.45,-41.63
,,0,2025-11-18T17:46:45.419Z,7.33,0.89,-6.96,2.12,70.76,50.39,30.53,-39.19
,,0,2025-11-18T17:46:45.429Z,7.02,1.08,-6.62,2.07,70.3,53.58,31.95,-32.4
,,0,2025-11-18T17:46:45.439Z,6.49,0.79,-6.1,2.05,67.97,52.41,34.69,-25.87
,,0,2025-11-18T17:46:45.449Z,6.51,0.44,-6.1,2.24,61.46,45.68,35.54,-20.67
,,0,2025-11-18T17:46:45.459Z,7.17,0.13,-6.67,2.62,55.87,41.11,33.09,-18.34
,,0,2025-11-18T17:46:45.469Z,8.47,0.22,-7.92,3,57.53,46.32,27.46,-20.26
,,0,2025-11-18T17:46:45.479Z,9.7,0.27,-9.39,2.4,71.22,63.96,13.68,-28.18
,,0,2025-11-18T17:46:45.489Z,10.58,1.41,-10.27,2.11,88.99,80.82,5.08,-36.88
,,0,2025-11-18T17:46:45.499Z,10.75,2.78,-10.15,2.19,103.36,93.53,2.79,-43.92
,,0,2025-11-18T17:46:45.509Z,10.69,3.84,-9.74,2.16,110.4,96.31,9.47,-53.14
,,0,2025-11-18T17:46:45.519Z,10.97,4.74,-9.36,3.2,107.73,84.42,19.54,-64.02
,,0,2025-11-18T17:46:45.529Z,11.14,5.03,-9.36,3.36,94.96,64.27,28.5,-63.82
,,0,2025-11-18T17:46:45.539Z,11.02,4.92,-9.26,3.38,82.28,43.73,34.82,-60.38
,,0,2025-11-18T17:46:45.549Z,11.34,4.93,-9.62,3.42,70.6,23.4,37.69,-54.92
,,0,2025-11-18T17:46:45.559Z,12.45,5.2,-10.89,3.08,68.51,15.15,37.85,-55.05
,,0,2025-11-18T17:46:45.569Z,14.8,6,-13.27,2.62,70.48,18.85,38.3,-56.08
,,0,2025-11-18T17:46:45.579Z,15.37,5.53,-14.16,2.28,70.4,33.76,33.6,-51.85
,,0,2025-11-18T17:46:45.589Z,14.25,5.74,-12.88,2.03,74.76,39.66,31.41,-55.03
,,0,2025-11-18T17:46:45.599Z,14.11,7.26,-11.99,1.65,90.05,31.31,38.76,-75.01
,,0,2025-11-18T17:46:45.61Z,14.2,7.25,-12.12,1.52,91.92,22.51,47.6,-75.34
,,0,2025-11-18T17:46:45.619Z,13.56,6.66,-11.71,1.57,84.2,13.15,51.22,-65.52
,,0,2025-11-18T17:46:45.629Z,13.21,6.56,-11.35,1.63,83.9,-0.08,53.09,-64.96
,,0,2025-11-18T17:46:45.639Z,13.01,6.81,-11.01,1.33,90.92,-18.04,59.53,-66.31
,,0,2025-11-18T17:46:45.649Z,12.65,6.84,-10.54,1.43,101.91,-34.56,69.08,-66.47
,,0,2025-11-18T17:46:45.659Z,12.56,6.51,-10.63,1.52,112.75,-44.46,77.15,-69.18
,,0,2025-11-18T17:46:45.858Z,7.84,4.03,-6.71,0.47,172.15,-82.57,114.79,-98.18
,,0,2025-11-18T17:46:45.867Z,7.49,3.93,-6.36,0.39,176.1,-89.44,117.18,-96.34
,,0,2025-11-18T17:46:45.877Z,7.54,3.88,-6.45,0.2,181.47,-98.95,119.47,-94.16
,,0,2025-11-18T17:46:45.887Z,8.07,3.9,-7.07,0.02,185.38,-103.53,121.58,-94.16
,,0,2025-11-18T17:46:45.897Z,8.94,3.69,-8.14,-0.13,182.82,-96.27,121.31,-97.16
,,0,2025-11-18T17:46:45.907Z,9.54,3.56,-8.85,-0.24,179.45,-89.68,119.16,-99.81
,,0,2025-11-18T17:46:45.917Z,9.18,3.68,-8.41,-0.07,177.15,-86.07,117.31,-101.05
,,0,2025-11-18T17:46:45.927Z,8.43,3.83,-7.51,0.1,180.4,-90.47,117.82,-102.35
,,0,2025-11-18T17:46:45.937Z,8.02,4.02,-6.94,0.05,186.84,-102.21,119.41,-101.01
,,0,2025-11-18T17:46:45.947Z,8,4.25,-6.77,0.39,195.12,-115.21,122.37,-99.12
,,0,2025-11-18T17:46:45.957Z,8.51,4.3,-7.33,0.58,200.37,-122.54,122.98,-100.04
,,0,2025-11-18T17:46:45.967Z,9.22,4.19,-8.13,1.08,195.61,-119.66,120.21,-97.42
,,0,2025-11-18T17:46:45.977Z,9.99,4.42,-8.89,1.09,191.26,-112.73,114.36,-103.91
,,0,2025-11-18T17:46:45.987Z,10.49,4.84,-9.2,1.4,188.99,-109.13,110.6,-107.59
,,0,2025-11-18T17:46:45.997Z,10.39,5.1,-8.9,1.65,186.65,-108.59,106.59,-108.1
,,0,2025-11-18T17:46:46.007Z,10.3,5.32,-8.62,1.86,188.13,-113.43,102.37,-109.76
,,0,2025-11-18T17:46:46.017Z,10.75,5.76,-8.79,2.28,191.54,-120.56,99.39,-110.79
,,0,2025-11-18T17:46:46.027Z,11.6,6.18,-9.43,2.71,193.15,-126.38,94.76,-111.16
,,0,2025-11-18T17:46:46.037Z,12.63,6.69,-10.29,2.95,194.86,-132.24,88.93,-112.13
,,0,2025-11-18T17:46:46.047Z,13.28,7.44,-10.53,3.2,197.64,-138.78,86.31,-111.15
,,0,2025-11-18T17:46:46.057Z,13.64,8.22,-10.36,3.33,198.31,-140.4,87.7,-109.2
,,0,2025-11-18T17:46:46.067Z,13.45,8.57,-9.89,3.14,201.57,-143.24,93.11,-106.98
,,0,2025-11-18T17:46:46.077Z,12.63,8.56,-8.84,2.85,206.08,-145.07,100.97,-105.98
,,0,2025-11-18T17:46:46.087Z,11.7,8.17,-8,2.5,210.86,-150.08,106.85,-102.57
,,0,2025-11-18T17:46:46.097Z,10.83,7.64,-7.35,2.21,213.84,-157.45,107.76,-96.58
,,0,2025-11-18T17:46:46.107Z,10.43,7.46,-6.97,2.13,217.8,-167.42,105.27,-91.23
,,0,2025-11-18T17:46:46.117Z,10.76,7.49,-7.35,2.37,222.3,-177.47,101.66,-87.11
,,0,2025-11-18T17:46:46.127Z,11.35,7.56,-7.96,2.89,224.41,-183.92,97.84,-83.43
,,0,2025-11-18T17:46:46.137Z,12.01,7.6,-8.66,3.4,220.9,-183.11,93.5,-80.77
,,0,2025-11-18T17:46:46.147Z,12.55,7.45,-9.25,4.06,208.77,-171.72,88.68,-78.95
,,0,2025-11-18T17:46:46.157Z,12.81,7.24,-9.63,4.35,193.33,-157.6,81.35,-76.95
,,0,2025-11-18T17:46:46.167Z,12.81,7.08,-9.61,4.66,175.67,-139.92,74.98,-75.23
,,0,2025-11-18T17:46:46.177Z,12.63,6.85,-9.52,4.69,158.67,-122.93,67.23,-74.46
,,0,2025-11-18T17:46:46.187Z,12.16,6.88,-8.87,4.66,146.76,-112.42,61.5,-71.54
,,0,2025-11-18T17:46:46.197Z,11.32,6.95,-7.69,4.54,142.06,-110.06,58.77,-67.92
,,0,2025-11-18T17:46:46.207Z,10.63,6.96,-6.68,4.45,144.46,-116.38,57.73,-63.18
,,0,2025-11-18T17:46:46.217Z,10.18,6.89,-6.11,4.33,151.18,-126.81,57.92,-58.47
,,0,2025-11-18T17:46:46.227Z,10.29,6.85,-6.32,4.35,158.55,-136.3,57.85,-56.71
,,0,2025-11-18T17:46:46.237Z,10.32,6.85,-6.43,4.28,166.96,-146.28,59.71,-53.95
,,0,2025-11-18T17:46:46.247Z,10.36,6.84,-6.46,4.34,170.35,-150.09,62.5,-50.83
,,0,2025-11-18T17:46:46.257Z,10.66,6.7,-6.89,4.62,167.21,-145.5,64.9,-50.78
,,0,2025-11-18T17:46:46.267Z,10.98,6.54,-7.53,4.61,156.32,-131.34,65.73,-53.53
,,0,2025-11-18T17:46:46.277Z,10.9,6.37,-7.55,4.6,141.68,-113.17,65.54,-54.5
,,0,2025-11-18T17:46:46.287Z,10.58,6.3,-7.22,4.5,129.14,-97.34,66.21,-53.08
,,0,2025-11-18T17:46:46.297Z,10.1,6.23,-6.62,4.4,122.71,-89.34,67.05,-50.79
,,0,2025-11-18T17:46:46.307Z,9.51,6.22,-5.82,4.23,122.16,-87.84,69.54,-48.69
,,0,2025-11-18T17:46:46.317Z,9.06,6.09,-5.3,4.09,125.54,-91.79,72.1,-46.22
,,0,2025-11-18T17:46:46.327Z,8.81,5.87,-5.25,3.95,129.12,-96.5,73.34,-44.51
,,0,2025-11-18T17:46:46.337Z,8.9,5.71,-5.55,3.98,131.66,-100.14,73.3,-43.98
,,0,2025-11-18T17:46:46.347Z,9.05,5.59,-5.97,3.88,131.12,-100.02,71.76,-45.18
,,0,2025-11-18T17:46:46.357Z,9.26,5.69,-6.17,3.9,130.11,-99.18,70.8,-45.62
,,0,2025-11-18T17:46:46.367Z,9.08,5.71,-5.88,3.91,129.83,-99.84,71.02,-42.94
,,0,2025-11-18T17:46:46.377Z,8.98,5.85,-5.52,4.01,130.26,-101.66,70.83,-40.19
,,0,2025-11-18T17:46:46.387Z,9.09,6.03,-5.44,4.08,130.64,-103.47,70.11,-38.04
,,0,2025-11-18T17:46:46.397Z,9.28,6.24,-5.56,4.04,130.25,-104.67,68.52,-36.24
,,0,2025-11-18T17:46:46.407Z,9.45,6.42,-5.69,3.96,130.27,-106.4,67.18,-33.71
,,0,2025-11-18T17:46:46.417Z,9.52,6.56,-5.74,3.82,130.61,-107.57,67.09,-31.38
,,0,2025-11-18T17:46:46.427Z,9.63,6.4,-6.09,3.83,127.86,-104.56,66.45,-31.62
,,0,2025-11-18T17:46:46.437Z,9.84,6.16,-6.69,3.76,119.69,-95.85,62.74,-34.64
,,0,2025-11-18T17:46:46.447Z,10.01,6.27,-6.94,3.57,112.81,-88.26,59.14,-37.93
,,0,2025-11-18T17:46:46.457Z,9.73,6.41,-6.39,3.57,109.09,-83.68,58.29,-38.75
,,0,2025-11-18T17:46:46.467Z,9.32,6.34,-5.92,3.43,106.61,-81.08,58.52,-36.99
,,0,2025-11-18T17:46:46.477Z,9.19,6.19,-5.94,3.3,103.73,-79.94,56.05,-35.04
,,0,2025-11-18T17:46:46.487Z,9.31,6.17,-6.12,3.32,101.58,-80.36,51.83,-34.27
,,0,2025-11-18T17:46:46.497Z,9.59,6.4,-6.26,3.45,98.94,-80.31,46.24,-34.66
,,0,2025-11-18T17:46:46.507Z,9.9,6.67,-6.46,3.44,96.72,-80.53,40.27,-35.33
,,0,2025-11-18T17:46:46.517Z,10.05,6.91,-6.42,3.46,94.53,-80.05,35.05,-36.05
,,0,2025-11-18T17:46:46.527Z,10.06,7.03,-6.3,3.47,93.14,-80.11,31,-36.02
,,0,2025-11-18T17:46:46.537Z,10.15,7.16,-6.24,3.59,91.95,-79.58,27.92,-36.63
,,0,2025-11-18T17:46:46.547Z,10.15,7.18,-6.23,3.56,90.46,-79.05,25.56,-35.78
,,0,2025-11-18T17:46:46.557Z,10.36,7.33,-6.32,3.69,89.11,-79.31,22.75,-33.67
