#group,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
#datatype,string,long,dateTime:RFC3339,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,
,result,table,_time,Amag,Ax,Ay,Az,Gmag,Gx,Gy,Gz
,,0,2025-11-18T17:40:43.636Z,8.37,-0.35,-4.31,7.17,62.69,-56.05,2.49,-27.95
,,0,2025-11-18T17:40:43.646Z,7.69,-0.39,-4.34,6.34,56.67,-49.21,-4.44,-27.76
,,0,2025-11-18T17:40:43.656Z,7.4,-0.57,-4.7,5.69,50.9,-42.69,-9.71,-25.95
,,0,2025-11-18T17:40:43.666Z,7.24,-0.83,-4.51,5.6,47.46,-38.83,-16.05,-22.06
,,0,2025-11-18T17:40:43.676Z,6.81,-0.83,-4.18,5.31,47.64,-37.74,-21.51,-19.56
,,0,2025-11-18T17:40:43.686Z,6.44,-0.63,-3.96,5.04,49.84,-39.87,-24.66,-16.92
,,0,2025-11-18T17:40:43.696Z,6.49,-0.29,-4.19,4.96,50.34,-41.53,-24.18,-14.98
,,0,2025-11-18T17:40:43.706Z,6.74,-0.02,-4.48,5.03,51.21,-44.21,-21.24,-14.7
,,0,2025-11-18T17:40:43.716Z,6.84,-0.05,-4.62,5.04,52.03,-46.25,-18.5,-15.02
,,0,2025-11-18T17:40:43.726Z,7.08,-0.02,-5,5.01,50.37,-45.63,-13.85,-16.24
,,0,2025-11-18T17:40:43.736Z,7.42,-0.07,-5.46,5.02,51.49,-46.69,-12.15,-17.99
,,0,2025-11-18T17:40:43.746Z,7.36,0.19,-5.52,4.86,53.08,-47.33,-9.42,-22.1
,,0,2025-11-18T17:40:43.756Z,7.1,0.48,-5.37,4.62,57.41,-49.65,-7.44,-27.85
,,0,2025-11-18T17:40:43.766Z,7.41,0.93,-5.5,4.88,62.88,-53.96,-2.69,-32.18
,,0,2025-11-18T17:40:43.776Z,7.84,1.5,-5.83,5.02,68.67,-58.81,1.05,-35.44
,,0,2025-11-18T17:40:43.786Z,8.16,2.06,-6.09,5.03,73.18,-61.1,6.46,-39.75
,,0,2025-11-18T17:40:43.796Z,8.59,2.27,-6.6,5.01,79.31,-63.77,12.21,-45.55
,,0,2025-11-18T17:40:43.806Z,8.97,2.56,-6.87,5.17,88.39,-69.11,18.86,-51.78
,,0,2025-11-18T17:40:43.816Z,9.5,3.16,-7.14,5.42,94.95,-68.43,27.11,-59.99
,,0,2025-11-18T17:40:43.826Z,9.85,3.53,-7.53,5.28,100.54,-65.29,32.59,-69.16
,,0,2025-11-18T17:40:43.836Z,10.19,3.74,-7.76,5.45,104.95,-58.62,40.49,-77.06
,,0,2025-11-18T17:40:43.846Z,10.36,3.96,-7.85,5.48,111.81,-57.51,45.05,-84.65
,,0,2025-11-18T17:40:43.856Z,10.4,4.46,-7.54,5.61,123.41,-59.92,51.62,-94.73
,,0,2025-11-18T17:40:43.866Z,11.19,5.15,-7.87,6.05,136.75,-63.6,60.1,-105.09
,,0,2025-11-18T17:40:43.876Z,12.5,5.79,-8.79,6.74,148.15,-65.59,69.3,-113.33
,,0,2025-11-18T17:40:43.886Z,13.2,6.21,-9.24,7.1,157.39,-65.21,76.62,-121.04
,,0,2025-11-18T17:40:43.896Z,13.74,6.59,-9.54,7.38,167.39,-69.7,86.6,-125.15
,,0,2025-11-18T17:40:43.906Z,15.56,7.35,-11.14,8,175.21,-70.81,98.15,-126.69
,,0,2025-11-18T17:40:43.916Z,17.16,7.79,-12.48,8.84,179.15,-67.44,108.44,-125.66
,,0,2025-11-18T17:40:43.926Z,17.09,7.83,-12.06,9.24,181.34,-62.89,117.99,-122.51
,,0,2025-11-18T17:40:43.936Z,16.81,7.57,-11.47,9.68,183.4,-54.92,127.54,-119.81
,,0,2025-11-18T17:40:43.946Z,17.17,7.6,-11.65,10.07,184.76,-41.89,133.53,-120.63
,,0,2025-11-18T17:40:43.956Z,17.14,7.77,-11.51,10.05,186.99,-30.77,138.95,-121.29
,,0,2025-11-18T17:40:43.966Z,17.06,8.07,-10.93,10.32,189.64,-23.75,143.63,-121.53
,,0,2025-11-18T17:40:43.976Z,16.45,8.44,-9.56,10.39,193,-26.96,147.96,-120.95
,,0,2025-11-18T17:40:43.986Z,16.48,8.99,-8.89,10.57,199.96,-33.23,155.44,-121.32
,,0,2025-11-18T17:40:43.996Z,17.64,9.43,-9.92,11.13,206.69,-37.79,162.06,-122.59
,,0,2025-11-18T17:40:44.006Z,18.89,9.73,-10.8,12.07,212.84,-36.44,168.08,-125.39
,,0,2025-11-18T17:40:44.016Z,18.9,9.83,-10.44,12.31,217.59,-26.27,171.66,-131.11
,,0,2025-11-18T17:40:44.026Z,18.84,9.71,-10.03,12.64,223.04,-12.37,176.82,-135.39
,,0,2025-11-18T17:40:44.036Z,18.99,9.6,-9.81,13.12,226.92,5.22,178.61,-139.87
,,0,2025-11-18T17:40:44.046Z,18.06,9.64,-7.89,13.07,228.03,13.98,177.64,-142.29
,,0,2025-11-18T17:40:44.056Z,16.97,9.86,-5.68,12.59,230.98,13.54,182.37,-141.09
,,0,2025-11-18T17:40:44.066Z,16.8,9.78,-6.1,12.22,236.4,12.56,188.17,-142.54
,,0,2025-11-18T17:40:44.076Z,16.04,9.35,-6.05,11.54,243.23,10.27,192.18,-148.74
,,0,2025-11-18T17:40:44.086Z,15.05,8.77,-5.32,11.01,250.47,7.79,196.19,-155.52
,,0,2025-11-18T17:40:44.096Z,14.42,8.46,-5.31,10.4,257.76,6.57,200.22,-162.19
,,0,2025-11-18T17:40:44.106Z,13.54,8.04,-5.33,9.49,264.5,8.38,202.89,-169.48
,,0,2025-11-18T17:40:44.116Z,12.56,7.33,-4.99,8.9,269.67,7.32,205.05,-174.99
,,0,2025-11-18T17:40:44.126Z,12.08,6.8,-4.5,8.91,269.75,7.82,203.79,-176.56
,,0,2025-11-18T17:40:44.136Z,11.92,6.44,-4.88,8.76,268.65,13.37,202.05,-176.54
,,0,2025-11-18T17:40:44.146Z,11.42,5.81,-4.97,8.48,264.35,19.52,197.19,-174.98
,,0,2025-11-18T17:40:44.156Z,10.32,4.96,-4.24,7.99,257.06,20.48,191.15,-170.65
,,0,2025-11-18T17:40:44.166Z,9.34,4.01,-4.11,7.37,245.83,20.54,180.47,-165.66
,,0,2025-11-18T17:40:44.176Z,8.8,3.98,-2.94,7.28,230.37,16.95,167.33,-157.43
,,0,2025-11-18T17:40:44.186Z,8.21,4.01,-1.11,7.08,222.05,14.93,159.44,-153.82
,,0,2025-11-18T17:40:44.196Z,7.65,4.03,-2.17,6.13,216.47,10.64,154.31,-151.44
,,0,2025-11-18T17:40:44.206Z,7.81,4.16,-2.46,6.13,215.04,9.8,152.5,-151.29
,,0,2025-11-18T17:40:44.216Z,7.17,3.66,-1.95,5.85,213.34,12.98,149.45,-151.69
,,0,2025-11-18T17:40:44.226Z,6.73,3.13,-1.64,5.72,205.88,13.53,144.83,-145.69
,,0,2025-11-18T17:40:44.236Z,6.7,2.96,-1.57,5.8,200.37,17.58,139.44,-142.82
,,0,2025-11-18T17:40:44.246Z,6.11,2.88,-1.33,5.22,193.92,20.78,134.08,-138.54
,,0,2025-11-18T17:40:44.256Z,5.97,3.03,-0.93,5.06,188.08,15.86,130.95,-134.08
,,0,2025-11-18T17:40:44.266Z,6.07,3.48,-1.03,4.87,185.47,9.5,131.27,-130.67
,,0,2025-11-18T17:40:44.276Z,5.92,3.53,-1.73,4.43,186.17,3.09,129.86,-133.36
,,0,2025-11-18T17:40:44.286Z,6.32,4.12,-2.43,4.14,188.52,-0.92,130.34,-136.19
,,0,2025-11-18T17:40:44.296Z,6.34,4.03,-3.05,3.83,191.54,-5.06,128.02,-142.39
,,0,2025-11-18T17:40:44.306Z,6.45,4.16,-3.5,3.47,194.54,-10.86,124.85,-148.8
,,0,2025-11-18T17:40:44.316Z,6.44,4.16,-3.62,3.33,199.32,-16.54,121.73,-156.95
,,0,2025-11-18T17:40:44.326Z,6.52,3.94,-3.95,3.36,204.55,-24.31,117.75,-165.49
,,0,2025-11-18T17:40:44.336Z,6.65,3.75,-4.14,3.6,208.41,-36.8,114.1,-170.47
,,0,2025-11-18T17:40:44.346Z,7.09,3.66,-4.73,3.82,211.08,-48.85,109.53,-173.69
,,0,2025-11-18T17:40:44.356Z,7.34,3.52,-5.25,3.72,213.94,-61.4,105.32,-175.81
,,0,2025-11-18T17:40:44.366Z,7.62,3.32,-5.9,3.5,215.9,-73.6,100.65,-176.26
,,0,2025-11-18T17:40:44.376Z,8.06,3.37,-6.4,3.56,218.41,-83.18,96.22,-177.56
,,0,2025-11-18T17:40:44.386Z,8.7,3.11,-7.2,3.76,220.46,-89.82,91.05,-179.56
,,0,2025-11-18T17:40:44.396Z,8.94,2.85,-7.45,4.03,222.25,-98.15,86.66,-179.58
,,0,2025-11-18T17:40:44.406Z,9.63,2.67,-8.01,4.64,222.11,-99.47,85.28,-179.35
,,0,2025-11-18T17:40:44.416Z,9.85,2.2,-8.27,4.89,219.71,-98.11,82.66,-178.37
,,0,2025-11-18T17:40:44.426Z,9.73,2.01,-8.13,4.96,217.24,-98.92,81.14,-175.56
,,0,2025-11-18T17:40:44.436Z,9.41,1.67,-7.81,4.97,214.68,-106.14,80.16,-168.52
,,0,2025-11-18T17:40:44.659Z,14.33,-4.32,-13.18,-3.57,180.67,-174.56,13.75,-44.52
,,0,2025-11-18T17:40:44.668Z,15.13,-3.69,-13.92,-4.61,179.35,-175.52,9.49,-35.63
,,0,2025-11-18T17:40:44.678Z,15.6,-2.77,-14.39,-5.37,173.79,-171.69,1.81,-26.83
,,0,2025-11-18T17:40:44.688Z,15.35,-1.88,-13.87,-6.3,168.44,-167.24,-8.4,-18.23
,,0,2025-11-18T17:40:44.698Z,15,-1,-13.06,-7.32,173.74,-173.19,-10.19,-9.27
,,0,2025-11-18T17:40:44.708Z,15.07,-0.81,-12.07,-9,193.27,-192.88,-11.76,3.37
,,0,2025-11-18T17:40:44.718Z,16.2,-0.58,-12.09,-10.77,215.67,-214.91,-14.6,10.73
,,0,2025-11-18T17:40:44.728Z,17.83,-0.33,-12.42,-12.79,232.91,-231.66,-19.11,14.79
,,0,2025-11-18T17:40:44.738Z,19.34,-0.13,-12.73,-14.55,241.99,-239.95,-26.44,16.88
,,0,2025-11-18T17:40:44.748Z,21.02,-0.11,-12.84,-16.64,238.46,-234.71,-38.32,17.46
,,0,2025-11-18T17:40:44.758Z,21.97,0.48,-11.44,-18.75,250.24,-244.73,-45.59,25.43
,,0,2025-11-18T17:40:44.768Z,21.85,1.5,-9.49,-19.62,259.37,-250.14,-60.08,33.06
,,0,2025-11-18T17:40:44.778Z,21.65,2.94,-8.66,-19.62,263.68,-250.14,-75.45,35.55
,,0,2025-11-18T17:40:44.788Z,21.55,5.07,-7.35,-19.62,269.67,-250.14,-94.05,36.19
,,0,2025-11-18T17:40:44.798Z,22.05,7.86,-6.3,-19.62,279.1,-250.14,-120.46,28.63
,,0,2025-11-18T17:40:44.808Z,23.41,10.83,-6.77,-19.62,292.64,-250.14,-151.36,12.65
,,0,2025-11-18T17:40:44.818Z,25.78,15,-7.41,-19.62,314.83,-250.14,-190.77,-12.41
,,0,2025-11-18T17:40:44.828Z,28.8,19.62,-7.7,-19.62,340.57,-250.14,-225.73,-49.67
,,0,2025-11-18T17:40:44.838Z,28.87,19.62,-7.96,-19.62,362.73,-250.14,-250.14,-80.22
,,0,2025-11-18T17:40:44.848Z,29.35,19.62,-9.56,-19.62,367.72,-250.14,-250.14,-100.4
,,0,2025-11-18T17:40:44.858Z,28.56,19.62,-6.78,-19.62,388.66,-250.14,-250.14,-160.99
,,0,2025-11-18T17:40:44.868Z,29.54,19.62,-10.15,-19.62,396.36,-250.14,-250.14,-178.79
,,0,2025-11-18T17:40:44.878Z,29.58,19.62,-10.24,-19.62,428.99,-250.14,-250.14,-242.69
,,0,2025-11-18T17:40:44.888Z,30.88,19.62,-13.55,-19.62,433.25,-250.14,-250.14,-250.14
,,0,2025-11-18T17:40:44.898Z,32.7,19.62,-17.3,-19.62,433.25,-250.14,-250.14,-250.14
,,0,2025-11-18T17:40:44.908Z,33.98,19.62,-19.62,-19.62,433.25,-250.14,-250.14,-250.14
,,0,2025-11-18T17:40:44.918Z,33.98,19.62,-19.62,-19.61,433.25,-250.14,-250.14,-250.14
,,0,2025-11-18T17:40:44.928Z,31.07,19.62,-19.62,-13.99,425.72,-236.85,-250.14,-250.14
,,0,2025-11-18T17:40:44.938Z,28.96,19.62,-19.62,-8.3,388.42,-160.41,-250.14,-250.14
,,0,2025-11-18T17:40:44.948Z,27.82,19.62,-19.62,-1.96,358.65,-59.08,-250.14,-250.14
,,0,2025-11-18T17:40:44.958Z,27.89,19.62,-19.62,2.84,360.8,71.01,-250.14,-250.14
,,0,2025-11-18T17:40:44.968Z,27.77,19.62,-19.62,-1.12,402.69,192.41,-250.14,-250.14
,,0,2025-11-18T17:40:44.978Z,29.04,19.62,-19.62,-8.57,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:40:44.988Z,33.98,19.62,-19.62,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:40:44.998Z,28.45,6.27,-19.62,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:40:45.008Z,27.76,0.99,-19.62,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:40:45.018Z,31.72,15.37,-19.62,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:40:45.028Z,33.98,19.62,-19.62,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:40:45.038Z,28.91,19.62,-8.13,-19.62,433.25,250.13,-250.14,-250.14
,,0,2025-11-18T17:40:45.048Z,28.98,19.62,8.36,-19.62,266.7,250.13,-51.35,-77
,,0,2025-11-18T17:40:45.058Z,33.98,19.62,19.62,-19.62,433.24,250.13,250.13,250.13
,,0,2025-11-18T17:40:45.068Z,33.98,19.62,19.62,-19.62,433.24,250.13,250.13,250.13
,,0,2025-11-18T17:40:45.078Z,27.36,19.62,8.15,-17.24,433.24,250.13,250.13,250.13
,,0,2025-11-18T17:40:45.088Z,23.76,3.65,-12.9,-19.62,433.24,250.13,250.13,250.13
,,0,2025-11-18T17:40:45.098Z,26.88,-3.77,-17.99,-19.62,355.43,250.13,34.67,250.13
,,0,2025-11-18T17:40:45.108Z,29.95,18,-13.71,-19.62,421.89,250.13,-229.91,250.13
,,0,2025-11-18T17:40:45.118Z,27.77,19.62,-1.13,-19.62,380.05,250.13,138.96,250.13
,,0,2025-11-18T17:40:45.128Z,30.02,19.62,11.46,-19.62,421.74,250.13,250.13,229.64
,,0,2025-11-18T17:40:45.138Z,33.98,19.62,19.62,-19.62,415.46,250.13,250.13,217.89
,,0,2025-11-18T17:40:45.148Z,32.13,18.81,19.62,-17.13,410.66,234.21,250.13,226.32
,,0,2025-11-18T17:40:45.158Z,27.22,11.41,19.62,-15.02,330.72,98.12,203.15,241.83
,,0,2025-11-18T17:40:45.168Z,22.29,8.21,13.68,-15.57,274.65,62.25,94.82,250.13
,,0,2025-11-18T17:40:45.178Z,24.97,13.5,16.06,-13.54,252.92,37.03,5.61,250.13
,,0,2025-11-18T17:40:45.188Z,27.36,19.62,15.47,-11.15,199.52,-3.46,17.11,198.76
,,0,2025-11-18T17:40:45.198Z,25.23,19.62,13.53,-8.27,146.47,-26.02,75.73,122.64
,,0,2025-11-18T17:40:45.208Z,24.62,19.52,14.12,-5.08,139.54,-39.97,113.08,71.33
,,0,2025-11-18T17:40:45.218Z,21.22,15.17,14.68,-2.13,136.64,-68.15,113.37,34.25
,,0,2025-11-18T17:40:45.228Z,16.77,11.79,11.92,-0.22,122.34,-87.37,84.51,13.79
,,0,2025-11-18T17:40:45.238Z,13.58,9.66,9.52,0.71,111.01,-92.87,60.69,3.97
,,0,2025-11-18T17:40:45.248Z,12.76,8.44,9.47,1.4,110.66,-102.42,41.32,-6.9
,,0,2025-11-18T17:40:45.258Z,12.18,7.8,9.22,1.58,130.09,-122.67,31.11,-30.13
,,0,2025-11-18T17:40:45.268Z,10.55,7.41,7.23,2.08,151.99,-139.15,25.83,-55.44
,,0,2025-11-18T17:40:45.278Z,9.06,6.91,5.36,2.33,168.75,-148.74,19.92,-77.17
,,0,2025-11-18T17:40:45.288Z,8.1,6.51,3.92,2.81,180.07,-149.97,11,-99.07
,,0,2025-11-18T17:40:45.298Z,7.34,5.97,2.91,3.11,193.96,-151.24,-1.8,-121.44
,,0,2025-11-18T17:40:45.308Z,7.2,5.85,2.49,3.39,208.36,-157.4,-15.85,-135.6
,,0,2025-11-18T17:40:45.318Z,7.08,5.82,1.81,3.6,219.08,-164.37,-29.08,-141.9
,,0,2025-11-18T17:40:45.328Z,6.9,5.72,0.66,3.8,228.9,-173.32,-41.16,-143.73
,,0,2025-11-18T17:40:45.338Z,7.32,5.96,-0.66,4.21,238.38,-175.47,-51.79,-152.82
,,0,2025-11-18T17:40:45.348Z,7.95,6.33,-2.18,4.29,247.9,-176.37,-60.42,-163.4
,,0,2025-11-18T17:40:45.358Z,8.66,6.62,-3.3,4.49,256.02,-180.7,-63.17,-170.01
,,0,2025-11-18T17:40:45.368Z,9.26,6.64,-4.25,4.86,268.54,-184.91,-66.71,-182.96
,,0,2025-11-18T17:40:45.378Z,9.63,6.74,-4.42,5.27,284.59,-193.17,-65.94,-198.32
,,0,2025-11-18T17:40:45.388Z,9.96,6.39,-5.1,5.68,300.4,-201.95,-65.52,-212.53
,,0,2025-11-18T17:40:45.398Z,10.54,6.31,-5.95,5.98,308.63,-205.21,-64.08,-221.44
,,0,2025-11-18T17:40:45.408Z,11.63,6.53,-6.96,6.64,312.61,-209.25,-65.88,-222.71
,,0,2025-11-18T17:40:45.418Z,12.17,6.9,-7.34,6.84,316.75,-210.91,-67.95,-226.34
,,0,2025-11-18T17:40:45.428Z,12.81,7.33,-7.7,7.14,320.39,-213.35,-65.73,-229.81
,,0,2025-11-18T17:40:45.438Z,13.25,7.3,-8.1,7.53,322.88,-214.46,-61.5,-233.4
,,0,2025-11-18T17:40:45.448Z,13.4,6.84,-8.25,8.04,328.03,-217.87,-56.44,-238.64
,,0,2025-11-18T17:40:45.458Z,13.74,6.42,-8.3,8.86,332.29,-218.9,-51.35,-244.67
,,0,2025-11-18T17:40:45.468Z,14.03,5.62,-8.5,9.64,334.91,-218.61,-46.74,-249.37
,,0,2025-11-18T17:40:45.478Z,14.31,4.88,-8.58,10.36,333.27,-215.15,-46.98,-250.14
,,0,2025-11-18T17:40:45.488Z,14.63,4.73,-8.59,10.86,332.59,-215.4,-47.91,-248.84
,,0,2025-11-18T17:40:45.498Z,15.08,4.66,-8.71,11.39,325.8,-211.28,-44.36,-244.01
,,0,2025-11-18T17:40:45.508Z,15.41,4.47,-8.81,11.82,319.97,-209.37,-39.7,-238.68
,,0,2025-11-18T17:40:45.518Z,15.97,3.76,-8.83,12.76,313.88,-206.61,-28.15,-234.61
,,0,2025-11-18T17:40:45.528Z,17.21,2.17,-9.16,14.4,308.65,-195.2,-14.59,-238.64
,,0,2025-11-18T17:40:45.538Z,18.36,0.36,-9.64,15.63,300.93,-179.08,-9.91,-241.64
,,0,2025-11-18T17:40:45.548Z,18.82,-0.42,-9.43,16.28,289.47,-165.33,-10.45,-237.38
,,0,2025-11-18T17:40:45.558Z,19,-0.47,-8.76,16.86,272.58,-160.7,-10.95,-219.89
,,0,2025-11-18T17:40:45.568Z,18.9,-0.13,-8.44,16.91,249.17,-151.47,-5.4,-197.76
,,0,2025-11-18T17:40:45.578Z,18.88,-0.5,-8.45,16.87,229.42,-146.47,1.34,-176.57
,,0,2025-11-18T17:40:45.588Z,18.95,-1.79,-8.33,16.93,211.11,-138.98,12.69,-158.4
,,0,2025-11-18T17:40:45.598Z,19.39,-3.96,-8.45,17,193.16,-131.54,15.1,-140.64
,,0,2025-11-18T17:40:45.608Z,19.68,-5.36,-8.32,17.01,171.87,-122.61,9.24,-120.09
,,0,2025-11-18T17:40:45.618Z,19.28,-5.37,-8.35,16.52,150.59,-115.08,-4.65,-97.02
,,0,2025-11-18T17:40:45.628Z,18.79,-4.01,-8.68,16.17,132.1,-110.74,-13.38,-70.77
,,0,2025-11-18T17:40:45.638Z,18.48,-2.77,-9.24,15.76,112.37,-100.84,-13.8,-47.61
,,0,2025-11-18T17:40:45.648Z,18.28,-2.05,-10.79,14.62,80.71,-73.51,-11.88,-31.12
,,0,2025-11-18T17:40:45.658Z,18.37,-2.1,-11.81,13.91,58.51,-50.51,-21.09,-20.66
,,0,2025-11-18T17:40:45.668Z,17.35,-1.83,-10.9,13.37,50.45,-35.98,-33.08,-12.5
,,0,2025-11-18T17:40:45.678Z,15.85,-0.96,-9.72,12.49,52.26,-32.98,-40.46,-2.57
,,0,2025-11-18T17:40:45.688Z,14.66,-0.18,-8.78,11.74,58.96,-40.67,-42.22,6.31
,,0,2025-11-18T17:40:45.698Z,14.26,0.24,-8.4,11.52,71.01,-55.84,-42.21,11.95
,,0,2025-11-18T17:40:45.708Z,14.06,0.24,-8.36,11.3,88.99,-75.08,-44.92,16.27
,,0,2025-11-18T17:40:45.718Z,14.46,0.62,-9.26,11.09,99.59,-86.8,-45.42,17.92
,,0,2025-11-18T17:40:45.728Z,15.61,0.58,-11.52,10.51,93.51,-79.56,-47.95,10.67
,,0,2025-11-18T17:40:45.738Z,16.41,0.31,-13.12,9.84,87.51,-63.76,-59.83,-3.44
,,0,2025-11-18T17:40:45.748Z,16.05,0.7,-12.75,9.72,93.38,-57.54,-72.05,-14.74
,,0,2025-11-18T17:40:45.758Z,15.26,1.43,-11.77,9.61,98.25,-58.83,-75.47,-22.27
,,0,2025-11-18T17:40:45.768Z,15.48,2.14,-12.05,9.48,100.6,-59.85,-75.72,-28.37
,,0,2025-11-18T17:40:45.778Z,16.08,2.48,-12.68,9.56,99.32,-56.34,-75,-32.63
,,0,2025-11-18T17:40:45.788Z,15.52,2.49,-11.93,9.61,100.4,-52.27,-77.21,-37.21
,,0,2025-11-18T17:40:45.798Z,13.93,2.42,-10.12,9.26,101.02,-53.31,-76.05,-39.75
,,0,2025-11-18T17:40:45.808Z,12.78,2.51,-8.72,9,99.53,-56.3,-69.67,-43.4
,,0,2025-11-18T17:40:45.818Z,12.21,2.42,-8.29,8.63,100.23,-63.17,-60.41,-49.05
,,0,2025-11-18T17:40:45.828Z,11.59,1.9,-7.79,8.37,103.05,-69.88,-51.65,-55.39
,,0,2025-11-18T17:40:45.838Z,10.59,1.42,-6.85,7.95,104.34,-71.2,-44.18,-62.17
,,0,2025-11-18T17:40:45.848Z,9.86,1.11,-6.14,7.64,102.49,-66.6,-37.66,-68.19
,,0,2025-11-18T17:40:45.858Z,9.29,0.94,-5.51,7.42,99.48,-59.64,-31.39,-73.18
,,0,2025-11-18T17:40:45.868Z,9.41,1.1,-5.23,7.75,95.87,-52.9,-24.24,-76.19
,,0,2025-11-18T17:40:45.878Z,8.91,1.15,-4.38,7.67,95,-52.02,-18.37,-77.34
,,0,2025-11-18T17:40:45.888Z,7,0.4,-3.62,5.98,96.65,-55.78,-12.65,-77.91
,,0,2025-11-18T17:40:45.898Z,6.8,0.33,-4.19,5.34,96.38,-57.96,-5.05,-76.84
,,0,2025-11-18T17:40:45.908Z,7.27,0.04,-4.34,5.82,91.89,-52.99,4.74,-74.92
,,0,2025-11-18T17:40:45.918Z,7.23,-0.06,-3.69,6.22,87.01,-41.92,8.87,-75.73
,,0,2025-11-18T17:40:45.928Z,6.46,0.12,-2.56,5.93,77.31,-34.81,11.05,-68.15
,,0,2025-11-18T17:40:45.938Z,5.33,0.07,-0.82,5.27,76.89,-36.86,17.69,-65.11
,,0,2025-11-18T17:40:45.948Z,4.42,-0.1,-0.74,4.36,78.36,-41.07,25.24,-61.77
,,0,2025-11-18T17:40:45.958Z,4.1,-0.11,-1.98,3.59,74.94,-41.23,30.15,-54.83
,,0,2025-11-18T17:40:45.968Z,4.08,-0.44,-2.77,2.96,69.6,-40.35,33.37,-45.85
,,0,2025-11-18T17:40:45.978Z,3.79,-0.89,-2.49,2.71,65.72,-42.95,33.44,-36.82
,,0,2025-11-18T17:40:45.988Z,3.79,-1.17,-2.17,2.88,62.75,-45.44,33.69,-27.15
,,0,2025-11-18T17:40:45.998Z,3.47,-1.2,-1.73,2.76,59.51,-46.34,30.96,-20.86
,,0,2025-11-18T17:40:46.008Z,3.22,-0.98,-1.74,2.53,55.47,-45.14,29.05,-13.97
,,0,2025-11-18T17:40:46.018Z,3.47,-0.79,-2.17,2.59,54.61,-44.98,30.63,-4.5
,,0,2025-11-18T17:40:46.028Z,4.66,-0.91,-3.13,3.33,51.1,-40.07,31.68,1.32
,,0,2025-11-18T17:40:46.038Z,5.23,-1.13,-3.38,3.82,45.26,-34.36,28.64,6.9
,,0,2025-11-18T17:40:46.048Z,5.32,-0.77,-2.86,4.42,38.51,-25.42,27.35,9.42
,,0,2025-11-18T17:40:46.058Z,5.98,-0.74,-3.14,5.04,35.37,-18.44,26.69,14.09
,,0,2025-11-18T17:40:46.068Z,7.02,-0.68,-3.94,5.77,35.06,-16.02,24.05,19.85
,,0,2025-11-18T17:40:46.078Z,8.02,-0.55,-4.96,6.27,34.42,-10.88,19.39,26.28
,,0,2025-11-18T17:40:46.088Z,10.11,0,-6.74,7.54,35.42,-6.27,17.62,30.08
,,0,2025-11-18T17:40:46.098Z,12.36,0.11,-8.48,8.99,33.96,-8.84,12.27,30.41
,,0,2025-11-18T17:40:46.108Z,13.68,0.33,-9.53,9.81,32.38,-13.23,2.33,29.47
,,0,2025-11-18T17:40:46.118Z,15.07,1.49,-10.8,10.4,30.31,-13.08,-2.51,27.22
,,0,2025-11-18T17:40:46.128Z,16.57,2.25,-12.42,10.73,23.09,-10.66,-3.2,20.23
,,0,2025-11-18T17:40:46.138Z,17.23,2.43,-13.32,10.66,23.23,-16.46,-7.31,14.68
,,0,2025-11-18T17:40:46.148Z,17.5,3.09,-13.35,10.89,34.37,-29.48,-12.89,12.09
,,0,2025-11-18T17:40:46.158Z,18.68,4.08,-14.23,11.39,48.09,-44.27,-16.75,8.48
,,0,2025-11-18T17:40:46.168Z,20.93,4.86,-16.67,11.68,56.04,-51.56,-21.62,3.82
,,0,2025-11-18T17:40:46.178Z,23.13,5.89,-18.86,12.03,60.09,-51.05,-31.67,1.13
,,0,2025-11-18T17:40:46.188Z,23.36,7,-18.83,11.92,59.78,-45.08,-38.96,-4.76
,,0,2025-11-18T17:40:46.198Z,22,7.5,-17.09,11.64,56.39,-36.49,-40.28,-15.02
,,0,2025-11-18T17:40:46.208Z,20.38,7.19,-15.43,11.22,55.43,-29.87,-39.62,-24.71
,,0,2025-11-18T17:40:46.218Z,18.57,6.64,-14,10.24,59.22,-28.35,-40.65,-32.41
,,0,2025-11-18T17:40:46.228Z,16.62,6.1,-12.47,9.14,63.93,-32.9,-41.05,-36.33
,,0,2025-11-18T17:40:46.238Z,14.8,5.63,-11.01,8.14,67.9,-41.6,-37.75,-38.15
,,0,2025-11-18T17:40:46.248Z,13.07,4.98,-9.84,7.02,73.82,-52.01,-33.2,-40.52
,,0,2025-11-18T17:40:46.258Z,11.76,3.98,-9.13,6.25,81.09,-64.07,-29.4,-40.08
,,0,2025-11-18T17:40:46.268Z,10.31,2.86,-8.19,5.57,85.34,-72.43,-28.94,-34.65
,,0,2025-11-18T17:40:46.278Z,9.01,2.2,-7.25,4.86,90.33,-78.68,-30.02,-32.69
,,0,2025-11-18T17:40:46.288Z,7.78,2.01,-6.33,4.07,92.29,-81.29,-26.32,-34.89
,,0,2025-11-18T17:40:46.298Z,6.63,1.63,-5.43,3.43,92.47,-83.37,-19.55,-34.89
