#group,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
#datatype,string,long,dateTime:RFC3339,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,
,result,table,_time,Amag,Ax,Ay,Az,Gmag,Gx,Gy,Gz
,,0,2025-11-18T17:50:42.007Z,15.42,13.86,-1.34,-6.61,266.06,250.13,25.52,87.02
,,0,2025-11-18T17:50:42.017Z,13.65,12,1.65,-6.28,265.73,250.13,47.21,76.27
,,0,2025-11-18T17:50:42.027Z,10.99,9.06,1.81,-5.96,262.85,250.13,51.14,62.51
,,0,2025-11-18T17:50:42.037Z,8.83,7.26,1.36,-4.84,257.86,250.13,47.68,40.69
,,0,2025-11-18T17:50:42.047Z,7.71,6.58,0.91,-3.92,253.27,250.13,37.15,14.12
,,0,2025-11-18T17:50:42.057Z,7.21,7.05,1.03,-1.1,251.11,250.13,14.72,-16.53
,,0,2025-11-18T17:50:42.067Z,8.36,8.35,-0.09,0.33,253.19,250.13,-5.92,-38.81
,,0,2025-11-18T17:50:42.077Z,10.09,9.98,0.16,1.46,257.82,250.13,-7.27,-62.09
,,0,2025-11-18T17:50:42.087Z,13.4,12.82,3.54,1.67,263.5,250.13,-0.92,-82.85
,,0,2025-11-18T17:50:42.097Z,17.3,15.13,7.24,4.26,268.19,250.13,42.31,-87.01
,,0,2025-11-18T17:50:42.107Z,16.66,13.68,7.79,5.45,271.85,250.13,60.87,-87.36
,,0,2025-11-18T17:50:42.117Z,12.24,10.12,4.5,5.21,235.67,206.13,82.37,-79.16
,,0,2025-11-18T17:50:42.127Z,9.89,8.57,1.97,4.51,153.86,124.92,71.55,-54.3
,,0,2025-11-18T17:50:42.137Z,12.74,11.06,3.24,5.44,81.23,15.48,78.41,-14.52
,,0,2025-11-18T17:50:42.147Z,14.4,11.89,5.46,6.03,149.68,-108.2,98.76,30.74
,,0,2025-11-18T17:50:42.157Z,14.4,11.49,5.12,7.01,269.72,-234.83,114.07,67.76
,,0,2025-11-18T17:50:42.167Z,12.34,9.65,2.73,7.19,292.49,-250.14,117.31,96.03
,,0,2025-11-18T17:50:42.177Z,9.15,7.61,-1.71,4.77,293.39,-250.14,91.89,122.75
,,0,2025-11-18T17:50:42.187Z,9.43,7.84,-3.7,3.7,304.68,-250.14,74.44,157.22
,,0,2025-11-18T17:50:42.197Z,10.15,7.49,-5.33,4.3,323.52,-250.14,58.92,196.53
,,0,2025-11-18T17:50:42.207Z,11.4,7.67,-6.46,5.41,322.32,-250.14,57.65,194.94
,,0,2025-11-18T17:50:42.217Z,12.26,7.31,-8.75,4.51,313.38,-250.14,49.24,182.25
,,0,2025-11-18T17:50:42.227Z,12.23,8.79,-8.21,2.18,301.37,-250.14,57.63,157.91
,,0,2025-11-18T17:50:42.237Z,8.57,6.46,-5.59,0.72,272.22,-222.64,65.18,142.43
,,0,2025-11-18T17:50:42.247Z,6.6,3.76,-5.38,0.64,209.96,-164.81,38.79,124.17
,,0,2025-11-18T17:50:42.257Z,8.71,2.91,-8.19,-0.53,143.76,-99.85,-1.02,103.41
,,0,2025-11-18T17:50:42.267Z,13.54,4.15,-12.78,-1.64,98.44,-30.65,-17.02,91.98
,,0,2025-11-18T17:50:42.277Z,14.97,5.54,-13.78,-1.91,104.73,50.61,-23.98,88.5
,,0,2025-11-18T17:50:42.287Z,15.71,5.19,-14.39,-3.56,142.61,109.04,-16,90.51
,,0,2025-11-18T17:50:42.297Z,12.3,4.48,-11,-3.2,141.71,108.98,-23.89,87.37
,,0,2025-11-18T17:50:42.307Z,9.59,5.44,-7.86,-0.74,144.87,90.54,-30.37,108.93
,,0,2025-11-18T17:50:42.317Z,8.49,7.34,-4.21,0.68,156.14,4.59,-13.08,155.52
,,0,2025-11-18T17:50:42.327Z,7.06,6.17,-3.31,-0.93,196.73,-83.04,-4.28,178.29
,,0,2025-11-18T17:50:42.337Z,10.57,5.13,-9.24,-0.11,245.24,-150.13,-2.89,193.89
,,0,2025-11-18T17:50:42.347Z,13.83,4.53,-13.06,0.23,270.47,-179.29,-1.35,202.5
,,0,2025-11-18T17:50:42.357Z,14.82,5.06,-13.84,1.62,254.32,-159.34,-7.1,198.09
,,0,2025-11-18T17:50:42.367Z,22.12,8.13,-19,7.88,199.01,-100.02,-14.12,171.47
,,0,2025-11-18T17:50:42.377Z,21.78,7.63,-19.62,5.58,120.22,19.56,15.32,117.63
,,0,2025-11-18T17:50:42.387Z,19.78,6.7,-18.02,4.69,159.78,146.63,11.13,62.51
,,0,2025-11-18T17:50:42.397Z,14.03,5.56,-12.31,3.78,228.62,220.78,23.06,54.72
,,0,2025-11-18T17:50:42.407Z,9.99,3.24,-8.87,3.24,247.63,240.21,10.36,59.25
,,0,2025-11-18T17:50:42.417Z,8.42,2.38,-7.7,2.45,235.25,229.31,-25.48,45.98
,,0,2025-11-18T17:50:42.427Z,7.87,4.01,-6.61,1.44,237.08,230.73,-46.41,28.6
,,0,2025-11-18T17:50:42.437Z,7.82,5.68,-5.37,-0.05,244.86,239.65,-47.54,16.27
,,0,2025-11-18T17:50:42.447Z,8.04,7.16,-3.6,-0.6,232.43,229.88,-32.38,11.56
,,0,2025-11-18T17:50:42.457Z,7.98,7.17,-3.37,-0.94,209.01,208.24,-12.24,13.02
,,0,2025-11-18T17:50:42.467Z,6.54,5.46,-3.54,-0.72,186.37,185.82,-11.03,9.12
,,0,2025-11-18T17:50:42.477Z,5.86,4.84,-3.31,-0.09,167.55,167.27,-9.19,3.18
,,0,2025-11-18T17:50:42.487Z,5.9,4.79,-3.38,0.62,150.82,150.6,-8.18,-0.05
,,0,2025-11-18T17:50:42.497Z,6.4,5.86,-2.19,1.37,135.96,135.95,-1.31,0.26
,,0,2025-11-18T17:50:42.507Z,7.13,6.64,-0.84,2.47,111.7,111.33,-1.93,8.85
,,0,2025-11-18T17:50:42.517Z,8.78,7.64,1.41,4.1,78.14,77.23,7.55,9.18
,,0,2025-11-18T17:50:42.527Z,9.12,7.2,2.79,4.85,40.37,38.44,11.48,4.47
,,0,2025-11-18T17:50:42.537Z,8.58,6.75,1.8,4.99,29.31,-21.61,11.19,16.33
,,0,2025-11-18T17:50:42.547Z,7.68,5.96,-0.87,4.77,68.49,-60.86,9.7,29.87
,,0,2025-11-18T17:50:42.557Z,7.59,5.44,-3.66,3.81,56.48,-52.89,5.05,19.15
,,0,2025-11-18T17:50:42.567Z,6.97,5.76,-2.68,2.88,48.89,-48.47,6.31,0.8
,,0,2025-11-18T17:50:42.577Z,7.22,5.9,-1.02,4.03,61.69,-60.6,11.5,-1.05
,,0,2025-11-18T17:50:42.587Z,6.24,5.29,0.13,3.31,76.39,-75.79,8.71,-3.83
,,0,2025-11-18T17:50:42.597Z,5.76,5.34,0.34,2.14,92.76,-92.14,6.51,-8.58
,,0,2025-11-18T17:50:42.607Z,5.94,5.57,-0.71,1.94,95.99,-95.16,0.99,-12.52
,,0,2025-11-18T17:50:42.617Z,6.51,5.92,-1.96,1.87,97.73,-95.39,-4.64,-20.73
,,0,2025-11-18T17:50:42.627Z,7.13,6.26,-2.76,2.02,108.43,-103.79,-11.08,-29.33
,,0,2025-11-18T17:50:42.637Z,7.49,6.11,-4.06,1.48,113.16,-105.98,-19.63,-34.45
,,0,2025-11-18T17:50:42.647Z,7.98,6.02,-5.07,1.3,105.29,-89.37,-27.27,-48.53
,,0,2025-11-18T17:50:42.657Z,7.12,5.96,-3.8,0.89,104.6,-65.18,-34.09,-74.36
,,0,2025-11-18T17:50:42.667Z,5.98,5.71,-1.64,0.73,116.94,-52.78,-41.15,-95.9
,,0,2025-11-18T17:50:42.677Z,5.67,5.55,-0.84,0.8,129.04,-43.5,-56.52,-107.53
,,0,2025-11-18T17:50:42.687Z,6,5.94,-0.63,0.49,142.28,-40.94,-77.06,-112.37
,,0,2025-11-18T17:50:42.697Z,6.96,6.89,-0.81,-0.5,154.39,-45.73,-89.44,-117.24
,,0,2025-11-18T17:50:42.707Z,7.92,7.66,-1.95,0.48,164.76,-46.04,-90.05,-130.06
,,0,2025-11-18T17:50:42.717Z,10.12,8.06,-5.93,1.46,174.46,-15.44,-95.07,-145.46
,,0,2025-11-18T17:50:42.727Z,11.04,7.83,-7.68,1.27,205.07,22.15,-102.98,-175.95
,,0,2025-11-18T17:50:42.737Z,10.43,8.34,-6.19,1.03,229.21,39.4,-108.96,-197.76
,,0,2025-11-18T17:50:42.747Z,10.1,9.03,-4.45,0.74,231.56,36.18,-108.3,-201.45
,,0,2025-11-18T17:50:42.757Z,9.78,9.31,-2.94,0.54,224.63,15.1,-114.12,-192.89
,,0,2025-11-18T17:50:42.767Z,10.16,9.86,-2.43,0.42,221.57,-19.93,-117.41,-186.85
,,0,2025-11-18T17:50:42.777Z,10.41,9.97,-2.99,0.01,232.06,-38.4,-132.24,-186.79
,,0,2025-11-18T17:50:42.787Z,12.07,11.6,-3.31,-0.09,245.92,-57.2,-139.41,-194.34
,,0,2025-11-18T17:50:42.797Z,13.57,12.98,-3.93,0.37,250.04,-73.09,-131.21,-199.9
,,0,2025-11-18T17:50:42.807Z,14.51,13.53,-5.18,0.78,251.27,-83.09,-122.66,-202.95
,,0,2025-11-18T17:50:42.817Z,15.31,14.09,-5.97,0.63,251.8,-97.55,-109.38,-204.76
,,0,2025-11-18T17:50:42.827Z,15.63,14.62,-5.44,1.01,249.42,-111.99,-94.79,-201.69
,,0,2025-11-18T17:50:42.837Z,15.88,14.77,-5.4,2.22,240.93,-112.24,-82.79,-196.45
,,0,2025-11-18T17:50:42.847Z,16.2,14.89,-5.83,2.56,236.92,-105.99,-76.6,-197.56
,,0,2025-11-18T17:50:42.857Z,16.89,15.23,-6.76,2.71,235.78,-99.03,-73.6,-200.92
,,0,2025-11-18T17:50:42.867Z,17.65,15.53,-7.97,2.64,226.09,-81.28,-69.98,-199.02
,,0,2025-11-18T17:50:42.877Z,17.61,14.98,-8.98,2.27,216.15,-57.52,-63.38,-198.48
,,0,2025-11-18T17:50:43.16Z,11.93,10.61,5.15,-1.86,220.37,198.15,-74.58,-61.12
,,0,2025-11-18T17:50:43.168Z,12.54,11.44,4.8,-1.8,194.74,174.87,-54.27,-66.32
,,0,2025-11-18T17:50:43.178Z,12.66,11.75,4.54,-1.29,180.74,166.11,-35.95,-61.5
,,0,2025-11-18T17:50:43.188Z,10.47,8.69,5.75,-1.05,160.58,153.11,-38.4,-29.46
,,0,2025-11-18T17:50:43.198Z,10.81,10.03,3.9,-1.03,132.64,118.76,-26.86,-52.62
,,0,2025-11-18T17:50:43.208Z,9.21,8.38,3.7,-0.91,114.27,105.18,-25.56,-36.63
,,0,2025-11-18T17:50:43.218Z,8.94,8.16,3.61,-0.62,104.29,95.08,-34.13,-25.88
,,0,2025-11-18T17:50:43.228Z,9.77,8.98,3.82,-0.47,93.97,83.31,-38.76,-19.66
,,0,2025-11-18T17:50:43.238Z,10.75,9.94,4.01,-0.84,79.92,68.55,-33.05,-24.39
,,0,2025-11-18T17:50:43.248Z,10.77,9.79,4.4,-0.86,60.78,51.63,-21.49,-23.81
,,0,2025-11-18T17:50:43.258Z,9.88,9.07,3.88,-0.52,47.61,40.23,-14.73,-20.77
,,0,2025-11-18T17:50:43.268Z,9.78,9.31,2.87,-0.9,49.43,36.97,-16.76,-28.2
,,0,2025-11-18T17:50:43.278Z,10.19,9.8,2.2,-1.72,51.15,40.33,-5.24,-31.03
,,0,2025-11-18T17:50:43.288Z,9.42,8.71,3.3,-1.47,45.66,36.59,1.33,-27.28
,,0,2025-11-18T17:50:43.298Z,10.16,9.05,4.49,-1.11,35.03,21.58,0.71,-27.59
,,0,2025-11-18T17:50:43.308Z,10.75,9.19,5.42,-1.31,22.49,-2.7,5.25,-21.7
,,0,2025-11-18T17:50:43.318Z,10.72,9.12,5.4,-1.66,36.06,-30.73,10.83,-15.44
,,0,2025-11-18T17:50:43.328Z,10.08,8.84,4.52,-1.76,59.96,-56.98,16.6,-8.52
,,0,2025-11-18T17:50:43.338Z,9.28,8.89,2.28,-1.4,64.28,-60.51,20.89,-5.77
,,0,2025-11-18T17:50:43.348Z,9.6,9.32,-0.42,-2.26,50.85,-44.15,21.12,-13.79
,,0,2025-11-18T17:50:43.358Z,9.57,9.25,0.86,-2.27,45.1,-29.23,28.44,-19.24
,,0,2025-11-18T17:50:43.368Z,9.78,9.14,2.79,-2.11,46.04,-29.5,31.33,-16.37
,,0,2025-11-18T17:50:43.378Z,10.1,9.1,3.67,-2.37,55.04,-38.79,36.91,-12.72
,,0,2025-11-18T17:50:43.388Z,10.33,9.06,4.22,-2.62,68.91,-53.27,41.62,-13.34
,,0,2025-11-18T17:50:43.398Z,10.41,9.47,3.22,-2.88,88.2,-68.58,54.08,-12.27
,,0,2025-11-18T17:50:43.408Z,9.55,8.6,3.07,-2.8,101.66,-82.9,58.85,-0.21
,,0,2025-11-18T17:50:43.418Z,9.82,8.81,3.82,-2.06,115.18,-100.2,56.27,7.79
,,0,2025-11-18T17:50:43.428Z,9.6,9.27,1.26,-2.17,110.22,-89.41,63.74,9.5
,,0,2025-11-18T17:50:43.438Z,9.54,9.16,0.54,-2.61,100.72,-72.63,69.22,8.84
,,0,2025-11-18T17:50:43.448Z,9.71,9.1,2.06,-2.7,98.86,-67.09,72.49,4.21
,,0,2025-11-18T17:50:43.458Z,10.1,9.32,2.77,-2.72,106.91,-72.46,78.6,1.18
,,0,2025-11-18T17:50:43.468Z,10.24,9.18,3.54,-2.83,118.85,-83.77,84.16,4.89
,,0,2025-11-18T17:50:43.478Z,10.1,8.49,4.56,-3.03,136.08,-104.18,86.45,13.89
,,0,2025-11-18T17:50:43.488Z,9.99,8.37,4.35,-3.29,157.51,-131.55,83.95,21.38
,,0,2025-11-18T17:50:43.498Z,10.14,8.59,4.18,-3.38,180.91,-156.58,84.73,32.12
,,0,2025-11-18T17:50:43.508Z,9.44,8.52,2.77,-2.99,183.91,-155.66,88.3,42.35
,,0,2025-11-18T17:50:43.518Z,9.21,8.43,1.66,-3.33,181.05,-152.01,86.59,46.65
,,0,2025-11-18T17:50:43.528Z,9.07,8.21,1.24,-3.66,172.63,-142.61,84.68,47.89
,,0,2025-11-18T17:50:43.538Z,9.16,8.21,0.77,-3.99,166.15,-135.73,81.84,49.86
,,0,2025-11-18T17:50:43.548Z,9.25,8.27,2.12,-3.56,163.77,-134.2,77.15,53.48
,,0,2025-11-18T17:50:43.558Z,9.8,8.37,3.97,-3.22,177.21,-149.62,73.51,60.11
,,0,2025-11-18T17:50:43.568Z,10.42,8.39,5.32,-3.15,206.46,-180.71,72.65,68.5
,,0,2025-11-18T17:50:43.578Z,10.41,8.45,5.15,-3.25,238.93,-213.24,74.54,77.85
,,0,2025-11-18T17:50:43.588Z,9.59,8.28,3.63,-3.21,262.28,-234.11,77.11,89.63
,,0,2025-11-18T17:50:43.598Z,9.16,8.18,2.75,-3.06,272.14,-242.78,74.37,97.92
,,0,2025-11-18T17:50:43.608Z,8.83,8.1,2.47,-2.52,274.31,-243.86,73.2,102.08
,,0,2025-11-18T17:50:43.618Z,8.68,8.02,2.12,-2.53,272.49,-240.6,71.09,106.33
,,0,2025-11-18T17:50:43.628Z,8.7,8.11,2.02,-2.42,269.65,-237.54,65.95,109.26
,,0,2025-11-18T17:50:43.638Z,8.93,8.36,1.98,-2.44,272.73,-240.18,62.84,112.9
,,0,2025-11-18T17:50:43.648Z,9.1,8.86,0.63,-2,276.27,-241.32,61.37,119.67
,,0,2025-11-18T17:50:43.658Z,8.96,8.84,0.39,-1.39,280.95,-243.94,56.75,127.31
,,0,2025-11-18T17:50:43.668Z,9.18,8.94,2.01,-0.57,290.71,-250.14,52.02,138.71
,,0,2025-11-18T17:50:43.678Z,9.12,8.76,2.53,-0.16,296.36,-250.14,50.44,150.73
,,0,2025-11-18T17:50:43.688Z,9.03,8.82,1.92,-0.21,301.2,-250.14,44.35,161.82
,,0,2025-11-18T17:50:43.698Z,9.27,9.2,1.08,0.29,306.33,-250.14,38.94,172.5
,,0,2025-11-18T17:50:43.708Z,9.79,9.75,0.04,0.88,311.25,-250.14,32.49,182.35
,,0,2025-11-18T17:50:43.718Z,10.16,10.04,-0.33,1.51,315.75,-250.14,30.04,190.33
,,0,2025-11-18T17:50:43.728Z,10.39,10.15,-0.82,2.05,317.63,-250.14,25.2,194.12
,,0,2025-11-18T17:50:43.738Z,10.22,9.89,-1.54,2.07,315.65,-250.14,14.33,191.99
,,0,2025-11-18T17:50:43.748Z,10.42,9.95,-2.2,2.18,312.2,-249.59,3.99,187.51
,,0,2025-11-18T17:50:43.758Z,11.12,10.52,-2.4,2.7,289.39,-224.98,1.41,182.02
,,0,2025-11-18T17:50:43.768Z,11.26,10.72,-1.79,2.94,277.42,-213.92,2.23,176.63
,,0,2025-11-18T17:50:43.778Z,10.45,10.12,-1.26,2.31,263.05,-201.66,1.6,168.89
,,0,2025-11-18T17:50:43.788Z,10.09,9.61,-2.46,1.82,254.55,-192.53,1.4,166.51
,,0,2025-11-18T17:50:43.798Z,10.14,8.62,-5.16,1.34,242.37,-175.73,-5.34,166.82
,,0,2025-11-18T17:50:43.808Z,12.29,8.38,-8.91,1.2,227.89,-154.32,-3.74,167.64
,,0,2025-11-18T17:50:43.818Z,13.97,7.61,-11.7,0.41,204.26,-122.89,-18.66,162.08
,,0,2025-11-18T17:50:43.828Z,16.41,9.05,-13.68,0.25,171.84,-89.61,-28.36,143.85
,,0,2025-11-18T17:50:43.838Z,17.6,11.25,-13.44,1.62,113.68,-15.23,-16.35,111.47
,,0,2025-11-18T17:50:43.848Z,15.38,11.14,-10.37,2.19,92.13,53.8,6.91,74.47
,,0,2025-11-18T17:50:43.858Z,11.55,10.2,-5.27,1.3,81.58,72.14,13.3,35.7
,,0,2025-11-18T17:50:43.868Z,9.79,7.68,-5.9,1.43,100.93,99.61,1.35,16.21
,,0,2025-11-18T17:50:43.878Z,9.18,7.29,-5.31,1.72,116.54,115.82,-12.14,4.66
,,0,2025-11-18T17:50:43.888Z,8.85,8.71,-0.25,1.58,103.03,102.6,-8.62,3.92
,,0,2025-11-18T17:50:43.898Z,8.8,8.64,1.47,0.8,70.61,68.77,3.21,15.67
,,0,2025-11-18T17:50:43.908Z,7.02,6.97,-0.34,0.72,33.89,28.87,1.08,17.71
,,0,2025-11-18T17:50:43.918Z,6.42,6.39,-0.64,0.02,18.28,-13.55,-3.46,11.77
,,0,2025-11-18T17:50:43.928Z,7.72,7.65,-0.3,0.96,73.24,-70.1,7.08,19.98
,,0,2025-11-18T17:50:43.938Z,7.7,5.88,-4.89,0.91,84.88,-76.2,3.61,37.21
,,0,2025-11-18T17:50:43.948Z,9.51,5.33,-7.87,0.17,95.39,-82.8,-10.05,46.29
,,0,2025-11-18T17:50:43.958Z,9.45,7.18,-6.15,-0.09,74.68,-59.35,-18.06,41.57
,,0,2025-11-18T17:50:43.968Z,9.16,8,-4.33,-0.98,41.65,-17.02,-26.21,27.53
,,0,2025-11-18T17:50:43.978Z,9.74,9.11,-2.59,-2.26,22.2,-7.27,-15.24,14.42
,,0,2025-11-18T17:50:43.988Z,9.03,8.37,-0.41,-3.38,15.23,-10.89,-7.04,7.98
,,0,2025-11-18T17:50:43.998Z,9.21,7.85,2.87,-3.87,29.93,-29.86,-0.71,1.82
,,0,2025-11-18T17:50:44.008Z,8.78,7.66,3.73,-2.09,48.22,-46.6,-6.27,10.73
,,0,2025-11-18T17:50:44.018Z,7.99,7.96,-0.68,0.29,57.03,-44.5,-16.12,31.82
,,0,2025-11-18T17:50:44.028Z,11.85,8.54,-7.43,3.51,59.84,-24.5,-29.88,45.69
,,0,2025-11-18T17:50:44.038Z,17.27,10.54,-12.21,6.18,47.08,11.88,-24.43,38.46
,,0,2025-11-18T17:50:44.048Z,16.83,12.36,-10.15,5.24,35.45,27.51,-1.57,22.3
,,0,2025-11-18T17:50:44.058Z,12.86,12.23,-2.4,3.17,25.72,7.05,21.91,11.49
,,0,2025-11-18T17:50:44.068Z,9.13,8.68,2.83,0.19,34.67,-31.92,13.13,-3.21
,,0,2025-11-18T17:50:44.078Z,4.88,4.74,-0.32,-1.09,59.22,-54.6,-14,-18.18
,,0,2025-11-18T17:50:44.088Z,7.24,3.79,-6.1,-0.94,68.93,-43.18,-46.68,-26.6
,,0,2025-11-18T17:50:44.098Z,9.99,5.86,-8.07,-0.57,68.01,-8.21,-62.65,-25.18
,,0,2025-11-18T17:50:44.108Z,10.7,8.11,-6.98,0.09,72.28,17.6,-67.63,-18.47
,,0,2025-11-18T17:50:44.118Z,10.41,8.84,-5.48,0.4,73.92,21.82,-66.55,-23.66
,,0,2025-11-18T17:50:44.128Z,11.08,9.78,-5.17,0.61,76.76,25.08,-62.15,-37.44
,,0,2025-11-18T17:50:44.138Z,11.2,9.35,-6.14,0.44,73.69,23.46,-53.21,-45.25
,,0,2025-11-18T17:50:44.148Z,10.46,8.07,-6.65,0.18,72.41,25.31,-49.95,-45.9
,,0,2025-11-18T17:50:44.158Z,10.49,7.93,-6.85,0.49,71.34,28.34,-51.72,-40.14
,,0,2025-11-18T17:50:44.168Z,10.69,8.07,-7,0.46,58.65,18.6,-48.06,-27.99
,,0,2025-11-18T17:50:44.178Z,10.91,8.01,-7.4,0.17,51.36,3.92,-47.23,-19.8
,,0,2025-11-18T17:50:44.188Z,11.35,8.03,-8.01,0.42,49.04,-1.92,-46.43,-15.66
,,0,2025-11-18T17:50:44.198Z,12.07,7.78,-9.14,1.24,43.77,-3.66,-42.79,-8.49
,,0,2025-11-18T17:50:44.208Z,12.76,7.59,-10.01,2.21,43.98,-5.82,-43.58,-0.93
,,0,2025-11-18T17:50:44.218Z,12.83,7.39,-10.11,2.79,43.03,-5.43,-42.31,5.63
,,0,2025-11-18T17:50:44.228Z,13.27,7.1,-10.8,2.98,44.11,2.05,-43.08,9.25
,,0,2025-11-18T17:50:44.238Z,14.33,7.43,-11.83,3.2,42.72,4.28,-39.09,16.69
,,0,2025-11-18T17:50:44.248Z,14.93,7.5,-12.39,3.6,46.66,7.79,-39.79,23.08
,,0,2025-11-18T17:50:44.258Z,15.62,7.63,-13.11,3.73,49.11,12.79,-40.68,24.35
,,0,2025-11-18T17:50:44.268Z,16.34,7.52,-14.12,3.34,53.59,25.42,-40.18,24.72
,,0,2025-11-18T17:50:44.278Z,15.95,8.12,-13.3,3.39,60.62,35.05,-35.96,33.96
,,0,2025-11-18T17:50:44.288Z,14.86,7.69,-12.27,3.32,64.08,33.67,-30.76,45.02
,,0,2025-11-18T17:50:44.298Z,14.7,6.49,-12.89,2.78,69.71,29.81,-35.86,51.82
,,0,2025-11-18T17:50:44.308Z,15.17,6.15,-13.7,2.18,83.38,41.21,-47.96,54.35
,,0,2025-11-18T17:50:44.318Z,15.18,6.48,-13.63,1.66,95.95,57.85,-48.93,58.86
,,0,2025-11-18T17:50:44.328Z,14.91,6.87,-13.11,1.78,107.7,72.12,-43.79,66.92
,,0,2025-11-18T17:50:44.338Z,14.95,6.96,-13.07,2.06,119.68,79.76,-40.79,79.36
,,0,2025-11-18T17:50:44.348Z,14.15,7.04,-12.21,1.29,131.54,95.05,-42.46,80.41
,,0,2025-11-18T17:50:44.358Z,15.09,8.25,-12.57,1.29,147.12,113.73,-27.69,89.12
,,0,2025-11-18T17:50:44.368Z,14.88,7.67,-12.73,0.77,147.16,113.51,-14.49,92.53
,,0,2025-11-18T17:50:44.378Z,14.67,7,-12.89,0.01,145.01,112.43,-11.69,90.83
,,0,2025-11-18T17:50:44.388Z,14.08,7.93,-11.62,-0.65,149.62,119.55,-4.57,89.85
,,0,2025-11-18T17:50:44.398Z,13.25,7.62,-10.73,-1.5,147.74,111.3,1.62,97.15
,,0,2025-11-18T17:50:44.408Z,12.02,7.8,-8.85,-2.3,136.78,106.96,-0.08,85.25
,,0,2025-11-18T17:50:44.418Z,11.54,8.15,-7.47,-3.31,131.46,106.62,-0.08,76.9
,,0,2025-11-18T17:50:44.428Z,11.34,8.32,-6.83,-3.58,132.54,108.54,2.98,76.01
,,0,2025-11-18T17:50:44.438Z,11.58,8.08,-7.21,-4.12,128.89,102.82,3.86,77.62
,,0,2025-11-18T17:50:44.448Z,11.22,8.41,-6.14,-4.19,122.93,95.89,1.29,76.92
,,0,2025-11-18T17:50:44.458Z,11.02,8.95,-5.25,-3.71,118.69,92.99,8.47,73.26
,,0,2025-11-18T17:50:44.468Z,10.36,8.84,-4.92,-2.27,123.7,96.56,6.74,77.03
,,0,2025-11-18T17:50:44.478Z,10.5,9.62,-4.19,-0.5,126.73,98.98,11.17,78.35
,,0,2025-11-18T17:50:44.488Z,10.33,9.93,-2.84,0.2,122.94,84.19,24.69,86.12
,,0,2025-11-18T17:50:44.498Z,9.59,9.26,-2.48,0.27,119.33,68.61,33.76,91.6
,,0,2025-11-18T17:50:44.508Z,10.25,8.55,-5.63,0.55,115.34,62.35,41.12,87.89
,,0,2025-11-18T17:50:44.518Z,11.51,7.22,-8.89,-1.17,113.79,72.6,44.05,75.74
,,0,2025-11-18T17:50:44.528Z,10.8,7.46,-6.92,-3.61,112.17,80.28,44.88,64.21
,,0,2025-11-18T17:50:44.538Z,9.59,8.1,-2.08,-4.68,105.38,73.01,51.21,56.15
,,0,2025-11-18T17:50:44.548Z,8.9,7.47,-1,-4.73,94.68,61.08,50.92,51.4
,,0,2025-11-18T17:50:44.558Z,8.35,7.41,-2.08,-3.24,90.09,68.56,43.07,39.49
,,0,2025-11-18T17:50:44.568Z,8.25,6.65,-3.75,-3.13,99.15,87.92,35.12,29.44
,,0,2025-11-18T17:50:44.578Z,9.4,8.12,-4.36,-1.83,94.41,81.63,35.3,31.7
,,0,2025-11-18T17:50:44.588Z,9.44,8.65,-3.6,-1.19,82.82,64.57,46.88,22.18
,,0,2025-11-18T17:50:44.598Z,8.37,7.61,-3.49,-0.13,74.59,52.53,52.83,3.44
,,0,2025-11-18T17:50:44.608Z,7.91,6.68,-4.23,-0.33,77,54.39,54.18,-5.92
,,0,2025-11-18T17:50:44.618Z,7.36,7.15,-1.71,0.29,71.55,40.06,56.76,-17.11
,,0,2025-11-18T17:50:44.628Z,7.41,7.28,-0.92,1.01,79.98,36.47,63.98,-31.18
,,0,2025-11-18T17:50:44.638Z,7.91,7.79,-1.27,0.58,79.86,22.29,67.54,-36.31
,,0,2025-11-18T17:50:44.648Z,8.08,7.99,-0.94,-0.77,71.49,4.07,63.17,-33.22
,,0,2025-11-18T17:50:44.658Z,8.22,7.72,-1.48,-2.38,66.69,-4.9,56.31,-35.4
,,0,2025-11-18T17:50:44.668Z,8.31,7.23,-2.51,-3.25,66.45,-4.34,48.62,-45.08
,,0,2025-11-18T17:50:44.678Z,7.93,6.43,-3.38,-3.18,68.88,4.14,36.7,-58.14
,,0,2025-11-18T17:50:44.688Z,7.56,6.11,-3.87,-2.22,82.78,21.03,24.71,-76.16
,,0,2025-11-18T17:50:44.698Z,7.45,6.39,-3.6,-1.3,104.08,41.67,13.26,-94.45
,,0,2025-11-18T17:50:44.708Z,7.51,6.86,-3,-0.51,123.02,58.73,4.32,-108.01
,,0,2025-11-18T17:50:44.718Z,7.57,7.11,-2.6,-0.22,133.21,64.82,-3.05,-116.33
,,0,2025-11-18T17:50:44.728Z,7.86,7.37,-2.74,0.23,132.51,58.15,-11.17,-118.54
,,0,2025-11-18T17:50:44.738Z,8.65,7.81,-3.67,0.58,127.14,46.34,-19.03,-116.85
,,0,2025-11-18T17:50:44.748Z,9.36,8.18,-4.48,0.77,124.03,36.63,-25.28,-115.77
,,0,2025-11-18T17:50:44.758Z,9.6,8.09,-5.09,0.89,123.69,31.6,-30.18,-115.72
