#group,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
#datatype,string,long,dateTime:RFC3339,double,double,double,double,double,double,double,double
#default,_result,,,,,,,,,,
,result,table,_time,Amag,Ax,Ay,Az,Gmag,Gx,Gy,Gz
,,0,2025-11-18T17:44:12.836Z,11.68,10.1,-5.85,-0.46,215.34,181.8,-94.34,66.49
,,0,2025-11-18T17:44:12.846Z,11.88,10.09,-6.26,-0.39,201.59,167.39,-87.11,70.92
,,0,2025-11-18T17:44:12.856Z,12.45,10.12,-7.25,-0.16,197.37,167.33,-79.75,67.79
,,0,2025-11-18T17:44:12.866Z,12.29,9.87,-7.32,-0.18,197.77,170.87,-73.05,67.69
,,0,2025-11-18T17:44:12.876Z,11.99,9.7,-7.04,-0.04,196.42,172.4,-66.35,66.76
,,0,2025-11-18T17:44:12.886Z,11.5,9.55,-6.41,-0.25,191.71,170.53,-60.1,63.73
,,0,2025-11-18T17:44:12.896Z,11.14,9.45,-5.89,-0.21,182.87,162.6,-54,63.93
,,0,2025-11-18T17:44:12.906Z,10.78,9.31,-5.43,-0.22,172.42,153.5,-47.42,62.59
,,0,2025-11-18T17:44:12.916Z,10.66,9.26,-5.29,-0.18,164.71,147.48,-42.17,60.02
,,0,2025-11-18T17:44:12.926Z,10.69,9.29,-5.28,0.38,153.62,136.64,-35.56,60.53
,,0,2025-11-18T17:44:12.936Z,10.35,9,-5.09,0.35,142.91,126.5,-32.03,58.25
,,0,2025-11-18T17:44:12.946Z,10.34,8.89,-5.25,0.58,132.38,117.7,-26.96,54.27
,,0,2025-11-18T17:44:12.956Z,10.24,8.72,-5.28,0.93,120.69,107.18,-21.79,51.02
,,0,2025-11-18T17:44:12.966Z,10.47,8.75,-5.64,1.12,109.38,96.23,-17.76,48.87
,,0,2025-11-18T17:44:12.976Z,10.67,8.89,-5.74,1.37,99.18,86.54,-13.5,46.53
,,0,2025-11-18T17:44:12.986Z,10.63,9.07,-5.35,1.45,88.31,77.03,-7.99,42.44
,,0,2025-11-18T17:44:12.996Z,9.83,8.86,-4.09,1.25,76.81,65.92,-4.92,39.12
,,0,2025-11-18T17:44:13.006Z,9.89,9.14,-3.44,1.55,61.45,47.29,-0.05,39.24
,,0,2025-11-18T17:44:13.016Z,9.42,8.86,-2.98,1.19,47.38,28.46,6.27,37.36
,,0,2025-11-18T17:44:13.026Z,10.08,9.13,-3.91,1.7,39.98,23.11,14.38,29.29
,,0,2025-11-18T17:44:13.036Z,10.32,9.18,-4.04,2.43,37.03,19.67,22.3,22.08
,,0,2025-11-18T17:44:13.046Z,9.81,8.92,-3.04,2.71,36.13,17.96,27.61,14.85
,,0,2025-11-18T17:44:13.056Z,9.46,8.81,-2.15,2.69,37.08,9.21,34.33,10.59
,,0,2025-11-18T17:44:13.066Z,9.15,8.73,-1.18,2.47,43.67,-10.21,41.5,8.93
,,0,2025-11-18T17:44:13.076Z,8.87,8.62,-0.13,2.09,56.74,-31.84,46.8,3.94
,,0,2025-11-18T17:44:13.086Z,9.5,9.22,-0.5,2.22,69.55,-41.66,55.56,-3.78
,,0,2025-11-18T17:44:13.096Z,10.68,10.07,-1.85,3.03,85.14,-50.98,67.64,-8.6
,,0,2025-11-18T17:44:13.106Z,11.22,10.51,-2.1,3.33,98.3,-56.28,77.96,-20.44
,,0,2025-11-18T17:44:13.116Z,12.01,11.18,-2.26,3.76,113.23,-54.9,93.06,-33.85
,,0,2025-11-18T17:44:13.126Z,12.35,11.49,-1.7,4.21,128.06,-61.49,103.71,-43.16
,,0,2025-11-18T17:44:13.136Z,12.16,11.6,-0.4,3.6,144.63,-81.67,109.63,-47.23
,,0,2025-11-18T17:44:13.146Z,12.46,12.08,1.19,2.8,168.77,-101.35,124.6,-51.85
,,0,2025-11-18T17:44:13.156Z,14.25,14.03,0.81,2.34,189.61,-115.47,137.05,-61.92
,,0,2025-11-18T17:44:13.166Z,15.5,15.4,-0.62,1.65,213.57,-126.82,154.64,-74.95
,,0,2025-11-18T17:44:13.176Z,17.66,17.45,-1.58,2.19,236.21,-127.74,173.51,-96.82
,,0,2025-11-18T17:44:13.186Z,19.94,19.62,-2.36,2.66,259.67,-132.51,191.64,-114.65
,,0,2025-11-18T17:44:13.196Z,19.89,19.62,-1.81,2.7,285.04,-140.5,208.51,-134.27
,,0,2025-11-18T17:44:13.206Z,19.71,19.62,-0.61,1.82,318.7,-157.76,228.58,-156.31
,,0,2025-11-18T17:44:13.216Z,19.7,19.62,1.65,0.77,358.91,-185.66,250.13,-178.27
,,0,2025-11-18T17:44:13.226Z,20.01,19.62,3.67,-1.4,388.81,-222.91,250.13,-197.29
,,0,2025-11-18T17:44:13.236Z,20.28,19.62,3.75,-3.48,413.49,-250.14,250.13,-214.1
,,0,2025-11-18T17:44:13.246Z,20.95,19.62,2.52,-6.9,417.67,-250.14,250.13,-222.07
,,0,2025-11-18T17:44:13.256Z,22.76,19.62,-0.37,-11.54,433.25,-250.14,250.13,-250.14
,,0,2025-11-18T17:44:13.266Z,25.87,19.62,-2.31,-16.71,433.25,-250.14,250.13,-250.14
,,0,2025-11-18T17:44:13.276Z,27.85,19.62,-2.36,-19.62,433.25,-250.14,250.13,-250.14
,,0,2025-11-18T17:44:13.286Z,27.84,19.62,-2.31,-19.62,433.25,-250.14,250.13,-250.14
,,0,2025-11-18T17:44:13.296Z,27.78,19.62,-1.34,-19.62,433.25,-250.14,250.13,-250.14
,,0,2025-11-18T17:44:13.306Z,27.75,19.62,-0.64,-19.62,433.25,-250.14,250.13,-250.14
,,0,2025-11-18T17:44:13.316Z,28.25,19.62,-5.29,-19.62,420.16,-250.14,250.13,-226.71
,,0,2025-11-18T17:44:13.326Z,29.2,19.62,-9.09,-19.62,386.6,-250.14,250.13,-155.97
,,0,2025-11-18T17:44:13.336Z,30.32,19.62,-12.23,-19.62,359.38,-250.14,250.13,-63.43
,,0,2025-11-18T17:44:13.346Z,32.94,19.62,-17.76,-19.62,358.53,-250.14,250.13,58.4
,,0,2025-11-18T17:44:13.356Z,32.76,17.42,-19.62,-19.62,406.7,-250.14,250.13,200.67
,,0,2025-11-18T17:44:13.366Z,29.74,10.71,-19.62,-19.62,433.24,-250.14,250.13,250.13
,,0,2025-11-18T17:44:13.376Z,28.07,4.27,-19.62,-19.62,433.24,-250.14,250.13,250.13
,,0,2025-11-18T17:44:13.386Z,27.98,3.58,-19.62,-19.62,433.24,-250.14,250.13,250.13
,,0,2025-11-18T17:44:13.396Z,26.99,6.55,-17.33,-19.62,433.24,-250.14,250.13,250.13
,,0,2025-11-18T17:44:13.406Z,22.76,8.89,-7.36,-19.62,414.38,-215.82,250.13,250.13
,,0,2025-11-18T17:44:13.416Z,22.31,7.72,-7.3,-19.62,391.85,-168.58,250.13,250.13
,,0,2025-11-18T17:44:13.426Z,21.69,4.7,-15.73,-14.18,337.49,-71.32,215.06,250.13
,,0,2025-11-18T17:44:13.436Z,20.54,3.59,-19.62,-4.9,335.59,46.82,218.77,250.13
,,0,2025-11-18T17:44:13.446Z,21.74,8.05,-19.62,-4.77,380.25,139.51,250.13,250.13
,,0,2025-11-18T17:44:13.456Z,26.59,16.28,-19.62,-7.56,417.29,221.36,250.13,250.13
,,0,2025-11-18T17:44:13.466Z,29.44,19.62,-19.62,-9.86,433.24,250.13,250.13,250.13
,,0,2025-11-18T17:44:13.476Z,31.78,19.62,-19.62,-15.49,433.24,250.13,250.13,250.13
,,0,2025-11-18T17:44:13.486Z,33.9,19.62,-19.47,-19.62,433.24,250.13,250.13,250.13
,,0,2025-11-18T17:44:13.496Z,30.6,19.62,-14.85,-18.19,415.35,250.13,217.69,250.13
,,0,2025-11-18T17:44:13.506Z,28.2,19.62,-9.08,-18.1,399.46,250.13,185.57,250.13
,,0,2025-11-18T17:44:13.516Z,27.65,19.24,-3.1,-19.62,380.75,250.13,140.85,250.13
,,0,2025-11-18T17:44:13.526Z,26.14,16.9,3.58,-19.62,364.83,250.13,89.27,250.13
,,0,2025-11-18T17:44:13.536Z,25.6,11.87,11.39,-19.62,355.64,250.13,36.73,250.13
,,0,2025-11-18T17:44:13.546Z,28.36,8.02,18.84,-19.62,351.71,246.92,-12.95,250.13
,,0,2025-11-18T17:44:13.556Z,28.22,5.14,19.62,-19.62,326.99,200.31,-65.07,250.13
,,0,2025-11-18T17:44:13.566Z,28.2,5.19,19.62,-19.58,272.92,158.41,-104.15,196.33
,,0,2025-11-18T17:44:13.576Z,24.56,4.52,19.62,-14.07,209.56,113.56,-129.55,119.31
,,0,2025-11-18T17:44:13.586Z,24,5.84,19.62,-12.53,160.71,68.42,-137.11,48.45
,,0,2025-11-18T17:44:13.596Z,25.35,12.25,19.62,-10.37,169.27,71.27,-152.99,12.88
,,0,2025-11-18T17:44:13.606Z,14.09,-1.68,13.06,-5.01,211.08,-36.34,-139.37,-154.31
,,0,2025-11-18T17:44:13.616Z,18.71,3.54,17.59,-5.32,158.87,-10.5,-124.56,-98.06
,,0,2025-11-18T17:44:13.626Z,10.54,2.43,10.1,-1.79,227.91,-51.18,-83.08,-205.97
,,0,2025-11-18T17:44:13.636Z,8.21,-0.97,8.1,-0.93,220.2,-57.03,-66.4,-202.05
,,0,2025-11-18T17:44:13.646Z,3.74,-1.37,2.84,-2.02,249.01,-80.73,-46.01,-231.03
,,0,2025-11-18T17:44:13.656Z,3.49,-2.52,-0.73,-2.29,252.95,-87.21,-32.57,-235.2
,,0,2025-11-18T17:44:13.666Z,5.23,-3.09,-2.97,-2.99,253.68,-92.56,-23.96,-234.97
,,0,2025-11-18T17:44:13.676Z,7.08,-3.71,-5.27,-2.93,246.98,-91,-15.93,-229.05
,,0,2025-11-18T17:44:13.686Z,7.67,-3.41,-6.32,-2.71,238.94,-96.44,-18.31,-217.84
,,0,2025-11-18T17:44:13.696Z,8.6,-4.63,-6.65,-2.87,241.85,-93.28,-21.5,-222.1
,,0,2025-11-18T17:44:13.706Z,9.67,-4.48,-8.3,-2.14,233.22,-90.12,-30.4,-212.95
,,0,2025-11-18T17:44:13.716Z,9.61,-4.48,-8.25,-2.05,232.16,-83.02,-44.82,-212.13
,,0,2025-11-18T17:44:13.726Z,9.34,-4.3,-8.04,-2.01,231.97,-77.91,-54.76,-211.53
,,0,2025-11-18T17:44:13.736Z,9.78,-4.36,-8.5,-2.11,231.48,-70.11,-71.27,-208.78
,,0,2025-11-18T17:44:13.746Z,10.39,-4.26,-9.21,-2.21,235.7,-66.61,-88.91,-207.88
,,0,2025-11-18T17:44:13.756Z,10.3,-3.97,-9.23,-2.29,242.16,-75.02,-106.27,-204.25
,,0,2025-11-18T17:44:13.766Z,10.52,-3.41,-9.66,-2.41,253.16,-81.43,-124.5,-204.83
,,0,2025-11-18T17:44:13.776Z,10.27,-2.94,-9.62,-2.04,265.84,-96.46,-142.91,-202.35
,,0,2025-11-18T17:44:13.786Z,9.7,-2.2,-9.37,-1.23,273.74,-105.26,-159.45,-196.03
,,0,2025-11-18T17:44:13.796Z,10.99,-1.61,-10.84,-0.88,279.37,-103.4,-172.44,-193.96
,,0,2025-11-18T17:44:13.806Z,12.49,-0.33,-12.47,-0.56,279.35,-88.1,-182.37,-192.4
,,0,2025-11-18T17:44:13.816Z,11.81,-0.12,-11.78,-0.79,281.01,-91.59,-191.44,-184.21
,,0,2025-11-18T17:44:13.826Z,10.69,0.47,-10.65,-0.79,285.79,-105.04,-200.18,-174.84
,,0,2025-11-18T17:44:13.836Z,12.55,1.7,-12.43,0.43,290.7,-118.68,-204.51,-169.1
,,0,2025-11-18T17:44:13.846Z,13.88,2.43,-13.63,0.96,289.24,-118.31,-205.46,-165.68
,,0,2025-11-18T17:44:13.856Z,14.75,2.74,-14.47,0.84,287.41,-114.18,-202.6,-168.89
,,0,2025-11-18T17:44:13.866Z,13.99,3.15,-13.5,1.92,280.7,-102.17,-197.58,-171.21
,,0,2025-11-18T17:44:13.876Z,14.96,3.3,-14.15,3.55,274.47,-88.02,-191.83,-175.47
,,0,2025-11-18T17:44:13.886Z,14.18,2.87,-13.47,3.37,264.11,-84.37,-183.98,-169.67
,,0,2025-11-18T17:44:13.896Z,11.41,2.72,-10.69,2.91,251.9,-91.54,-170.24,-161.53
,,0,2025-11-18T17:44:13.906Z,11.95,1.86,-11.43,2.92,246.71,-93.73,-160.79,-161.94
,,0,2025-11-18T17:44:13.916Z,14.6,1.08,-14.3,2.77,234.98,-85.39,-152.08,-157.47
,,0,2025-11-18T17:44:13.926Z,15.16,0.57,-14.89,2.77,228.99,-76.98,-145.82,-158.89
,,0,2025-11-18T17:44:13.936Z,13.93,0.3,-13.52,3.35,226.13,-76.85,-139.21,-160.78
,,0,2025-11-18T17:44:13.946Z,14.14,-0.28,-13.65,3.67,223.09,-76.13,-131.81,-163.1
,,0,2025-11-18T17:44:13.956Z,14.91,-0.22,-14.44,3.72,216.95,-67,-127.92,-161.91
,,0,2025-11-18T17:44:13.966Z,14.03,0.08,-13.48,3.9,214.28,-60.52,-125.25,-162.99
,,0,2025-11-18T17:44:13.976Z,13.76,0.44,-13.07,4.27,208.19,-55.28,-122.41,-159.07
,,0,2025-11-18T17:44:13.986Z,15.53,0.81,-14.93,4.2,203.59,-47.88,-121.36,-156.3
,,0,2025-11-18T17:44:13.996Z,15.19,1.13,-14.6,4.05,197.76,-46.5,-121.31,-149.1
,,0,2025-11-18T17:44:14.006Z,12.88,1.13,-12.33,3.55,190.52,-57.59,-121.32,-135.14
,,0,2025-11-18T17:44:14.016Z,12.65,1.2,-12.17,3.24,184.17,-64.1,-120.99,-123.17
,,0,2025-11-18T17:44:14.026Z,14.52,1.32,-14.08,3.3,178.54,-54.29,-121.18,-119.36
,,0,2025-11-18T17:44:14.036Z,14.26,1.4,-13.76,3.48,172.78,-38.63,-118.62,-119.53
,,0,2025-11-18T17:44:14.046Z,12.8,0.93,-12.34,3.3,170.24,-29.1,-118.27,-118.93
,,0,2025-11-18T17:44:14.056Z,13,0.74,-12.54,3.35,166.91,-24.2,-118.81,-114.71
,,0,2025-11-18T17:44:14.066Z,12.71,1.25,-12.14,3.54,165.57,-22.46,-120.31,-111.51
,,0,2025-11-18T17:44:14.076Z,11.5,1.5,-10.82,3.59,163.95,-26.57,-119.4,-109.17
,,0,2025-11-18T17:44:14.086Z,10.53,1.34,-9.96,3.14,161.64,-36.89,-119.84,-102
,,0,2025-11-18T17:44:14.096Z,11.83,2.28,-11.06,3.53,159.67,-38.04,-119.74,-98.54
,,0,2025-11-18T17:44:14.106Z,12.8,2.9,-12,3.38,159.15,-28.44,-120.6,-99.87
,,0,2025-11-18T17:44:14.116Z,12.77,3.18,-12.05,2.77,157.95,-11.24,-117.62,-104.82
,,0,2025-11-18T17:44:14.126Z,12.13,3,-11.53,2.28,155.55,0.26,-114.77,-104.99
,,0,2025-11-18T17:44:14.136Z,11.28,2.8,-10.77,1.84,150.31,-0.37,-112.06,-100.18
,,0,2025-11-18T17:44:14.146Z,10.76,2.91,-10.22,1.67,147.67,-3.72,-112.21,-95.92
,,0,2025-11-18T17:44:14.156Z,11.25,3.25,-10.57,2.08,144.96,-8.9,-111.21,-92.56
,,0,2025-11-18T17:44:14.166Z,11.26,3.38,-10.38,2.77,140.23,-15.56,-107.7,-88.45
,,0,2025-11-18T17:44:14.176Z,10.63,3.17,-9.64,3.18,135.38,-23.72,-104.54,-82.69
,,0,2025-11-18T17:44:14.186Z,10.5,3.08,-9.42,3.47,130.33,-29.5,-101.96,-75.63
,,0,2025-11-18T17:44:14.196Z,10.72,3.28,-9.61,3.42,124.77,-28.22,-100.05,-68.99
,,0,2025-11-18T17:44:14.206Z,10.7,3.22,-9.71,3.13,117.45,-17.79,-95.75,-65.66
,,0,2025-11-18T17:44:14.216Z,10.63,2.94,-9.86,2.69,109,-6.99,-91.08,-59.47
,,0,2025-11-18T17:44:14.226Z,10.58,2.68,-9.85,2.77,104.24,3.21,-88.77,-54.55
,,0,2025-11-18T17:44:14.236Z,10.29,2.62,-9.52,2.88,100.7,8.83,-86.18,-51.33
,,0,2025-11-18T17:44:14.246Z,9.83,2.54,-8.93,3.22,94.14,12.69,-80.68,-46.81
,,0,2025-11-18T17:44:14.256Z,9.4,2.44,-8.31,3.66,88.56,12.74,-76.63,-42.53
,,0,2025-11-18T17:44:14.266Z,9.27,2.42,-8.13,3.74,79.47,11.09,-70.18,-35.6
,,0,2025-11-18T17:44:14.276Z,8.95,2.35,-7.76,3.8,68.57,8.52,-63.02,-25.66
,,0,2025-11-18T17:44:14.286Z,9.21,2.38,-8.15,3.57,62.37,9.2,-57.6,-22.06
,,0,2025-11-18T17:44:14.296Z,10.82,2.34,-9.97,3.49,56.9,22.98,-50.67,-11.91
,,0,2025-11-18T17:44:14.306Z,11.35,2.57,-10.61,3.12,58.05,38.5,-43.35,-2.85
,,0,2025-11-18T17:44:14.316Z,11.41,3.09,-10.62,2.79,61.41,48.42,-37.31,5.94
,,0,2025-11-18T17:44:14.326Z,12.14,3.41,-11.42,2.34,64.2,53.75,-30.89,16.69
,,0,2025-11-18T17:44:14.336Z,12.6,3.89,-11.83,1.94,66.66,56.7,-25.03,24.53
,,0,2025-11-18T17:44:14.346Z,12.05,4.27,-11.1,1.91,65.82,54.12,-19.92,31.71
,,0,2025-11-18T17:44:14.356Z,12.61,4.66,-11.57,1.85,63.8,50.77,-15.47,35.4
,,0,2025-11-18T17:44:14.516Z,6.7,0.82,-6.49,1.45,49.89,6.76,-13.5,-47.56
,,0,2025-11-18T17:44:14.525Z,6.23,0.11,-5.63,2.68,41.13,10.85,-15.66,-36.45
,,0,2025-11-18T17:44:14.535Z,5.57,-0.58,-4.1,3.72,30.41,12.79,-16.47,-22.14
,,0,2025-11-18T17:44:14.545Z,5.68,-1.15,-3.24,4.52,25.06,16.18,-16,-10.5
,,0,2025-11-18T17:44:14.555Z,6.23,-1.87,-3.49,4.81,35.18,29.25,-17.89,-7.85
,,0,2025-11-18T17:44:14.565Z,6.57,-2.36,-4.07,4.59,51.53,47.96,-18.29,-4.56
,,0,2025-11-18T17:44:14.575Z,6.46,-2.98,-4.37,3.71,73.52,71.11,-18.4,-3.03
,,0,2025-11-18T17:44:14.585Z,5.68,-3.78,-3.58,2.29,77.85,76.5,-14.35,1.61
,,0,2025-11-18T17:44:14.595Z,5.72,-4.93,-2.49,1.47,74.08,71.9,-16.23,7.41
,,0,2025-11-18T17:44:14.605Z,6.4,-5.26,-3.23,1.68,67.18,63.34,-19.38,11.24
,,0,2025-11-18T17:44:14.615Z,7.07,-4.43,-5.07,2.13,64.12,59.2,-21.27,12.46
,,0,2025-11-18T17:44:14.625Z,7.54,-3.33,-6.32,2.4,67.45,62.92,-20.49,13.07
,,0,2025-11-18T17:44:14.635Z,7.94,-2.79,-7.03,2.4,72.72,68.53,-21.23,11.89
,,0,2025-11-18T17:44:14.645Z,9.38,-3.11,-8.66,1.78,78.18,73.08,-26.85,7.08
,,0,2025-11-18T17:44:14.655Z,11.38,-3.27,-10.89,0.52,82.46,76.2,-31.43,2.5
,,0,2025-11-18T17:44:14.665Z,12.32,-2.59,-12.01,-0.97,86.85,78.53,-37.08,-0.35
,,0,2025-11-18T17:44:14.675Z,12.62,-1.47,-12.27,-2.56,87.39,74.92,-44.91,-2.47
,,0,2025-11-18T17:44:14.685Z,13.26,-0.87,-12.62,-3.96,87.43,66.73,-56.48,-1.31
,,0,2025-11-18T17:44:14.695Z,14.92,-0.01,-14.42,-3.86,90.17,57.86,-69.11,-2.64
,,0,2025-11-18T17:44:14.705Z,16.1,0.82,-15.61,-3.88,100.78,58.31,-81.96,-6.25
,,0,2025-11-18T17:44:14.715Z,16.2,1.38,-15.59,-4.16,110.79,63.57,-90.53,-6.19
,,0,2025-11-18T17:44:14.725Z,15.8,1.31,-15.1,-4.48,124.03,70.52,-101.82,-6.45
,,0,2025-11-18T17:44:14.735Z,15.67,0.76,-14.67,-5.47,135.02,71.92,-114.24,-2.19
,,0,2025-11-18T17:44:14.745Z,16.24,-0.04,-14.87,-6.55,149.36,75.9,-128.6,-3.34
,,0,2025-11-18T17:44:14.755Z,17.11,0,-15.72,-6.74,161.94,80.23,-140.34,-9.71
,,0,2025-11-18T17:44:14.765Z,16.25,0.08,-14.77,-6.8,174.3,86.61,-150.27,-17.24
,,0,2025-11-18T17:44:14.775Z,15.11,0.43,-13.86,-5.99,186.78,93.4,-160.2,-22.39
,,0,2025-11-18T17:44:14.785Z,14.24,0.8,-13.18,-5.34,199.48,99.57,-170.84,-26.32
,,0,2025-11-18T17:44:14.795Z,13.51,1.25,-12.68,-4.51,212.05,108.47,-179.53,-31.12
,,0,2025-11-18T17:44:14.805Z,12.82,1.54,-12.07,-4.04,219.02,111.84,-185.69,-31.35
,,0,2025-11-18T17:44:14.815Z,12.28,1.77,-11.55,-3.75,223.91,110.77,-192.16,-30.63
,,0,2025-11-18T17:44:14.825Z,11.83,2.17,-11.05,-3.63,224.98,105.82,-196.53,-28.15
,,0,2025-11-18T17:44:14.835Z,11.2,2.51,-10.49,-3.03,225.23,101.39,-199.36,-26.51
,,0,2025-11-18T17:44:14.845Z,10.97,2.76,-10.25,-2.77,224.43,97.65,-200.72,-23.35
,,0,2025-11-18T17:44:14.855Z,10.18,2.83,-9.42,-2.59,221.4,93.53,-199.68,-19.9
,,0,2025-11-18T17:44:14.865Z,9.62,3.01,-8.87,-2.21,220.16,92.64,-198.89,-18.22
,,0,2025-11-18T17:44:14.875Z,9.25,3.11,-8.56,-1.62,216.75,90.24,-196.46,-15.5
,,0,2025-11-18T17:44:14.885Z,8.3,3.19,-7.61,-0.94,208.49,81.23,-191.73,-10.6
,,0,2025-11-18T17:44:14.895Z,7.29,3.18,-6.52,-0.71,201.22,71.55,-187.95,-6.48
,,0,2025-11-18T17:44:14.905Z,6.36,2.78,-5.61,-1.12,194.26,62.49,-183.89,-4.27
,,0,2025-11-18T17:44:14.915Z,5.91,2.42,-5.29,-1.04,191.1,62.79,-180.33,-7.72
,,0,2025-11-18T17:44:14.925Z,5.86,2.25,-5.24,-1.32,187.53,65.4,-175.49,-9.59
,,0,2025-11-18T17:44:14.935Z,5.25,2.11,-4.47,-1.77,185.28,68.4,-171.63,-13.92
,,0,2025-11-18T17:44:14.945Z,4.98,2.25,-4.06,-1.79,183.33,69.51,-168.67,-18.13
,,0,2025-11-18T17:44:14.955Z,6.01,2.76,-5.01,-1.82,184.62,73.77,-167.44,-24.59
,,0,2025-11-18T17:44:14.965Z,7.1,3.51,-5.9,-1.79,186.32,78.27,-166.89,-27.09
,,0,2025-11-18T17:44:14.975Z,7.57,4.21,-5.98,-1.95,188.12,80.97,-166.94,-31.07
,,0,2025-11-18T17:44:14.985Z,7.52,4.75,-5.02,-2.96,188.92,77.41,-169.16,-32.9
,,0,2025-11-18T17:44:14.995Z,8.42,5.5,-5.07,-3.86,192.8,77.81,-172.82,-35.34
,,0,2025-11-18T17:44:15.005Z,10.76,6.85,-7,-4.47,201.29,83.55,-178.85,-39.38
,,0,2025-11-18T17:44:15.015Z,13.1,8.47,-8.97,-4.4,209.25,91.44,-182.04,-47.82
,,0,2025-11-18T17:44:15.025Z,14.07,9.66,-9.2,-4.47,215.92,98.69,-183.94,-55.21
,,0,2025-11-18T17:44:15.035Z,14.78,10.67,-9.13,-4.61,221.1,103.89,-187.36,-54.66
,,0,2025-11-18T17:44:15.045Z,15.52,11.41,-9.43,-4.63,224.25,107.44,-190.53,-49.43
,,0,2025-11-18T17:44:15.055Z,16.62,12.17,-10.42,-4.4,228.72,113.15,-193.44,-45.75
,,0,2025-11-18T17:44:15.065Z,16.92,12.38,-10.77,-4.15,232.76,122.08,-193.79,-41.47
,,0,2025-11-18T17:44:15.075Z,16.48,11.98,-10.54,-4.16,237.9,131.4,-194.84,-36.94
,,0,2025-11-18T17:44:15.085Z,15.89,11.71,-10,-3.92,237.54,136.98,-191.62,-30.71
,,0,2025-11-18T17:44:15.095Z,14.92,11.28,-8.97,-3.87,235.75,141.83,-186.7,-24.55
,,0,2025-11-18T17:44:15.105Z,14.5,11.1,-8.77,-3.2,236.29,150.11,-181.66,-17.27
,,0,2025-11-18T17:44:15.115Z,13.98,10.79,-8.55,-2.45,235.1,156.52,-175.18,-9.4
,,0,2025-11-18T17:44:15.125Z,13.58,10.45,-8.45,-1.92,235.23,164.62,-168.02,-1.11
,,0,2025-11-18T17:44:15.135Z,13.26,10.25,-8.26,-1.55,236.54,172.88,-161.31,6.53
,,0,2025-11-18T17:44:15.145Z,12.93,10.07,-8.03,-1.19,236.57,179.15,-153.89,13.7
,,0,2025-11-18T17:44:15.155Z,12.46,9.77,-7.66,-1.07,232.44,178.78,-146.95,21.74
,,0,2025-11-18T17:44:15.165Z,11.86,9.54,-6.99,-0.86,226.33,175.03,-140.27,30.18
,,0,2025-11-18T17:44:15.175Z,11.38,9.12,-6.72,-1.09,220.77,170.76,-134.28,39.32
,,0,2025-11-18T17:44:15.185Z,11.43,8.87,-7.16,-0.92,219.36,170.79,-129.99,45.29
,,0,2025-11-18T17:44:15.195Z,11.92,8.96,-7.83,-0.72,220.04,173.93,-125.06,50.27
,,0,2025-11-18T17:44:15.205Z,11.92,9.14,-7.63,-0.62,223.15,179.62,-121.61,52.38
,,0,2025-11-18T17:44:15.215Z,11.7,9.23,-7.17,-0.59,224.33,182.73,-117.6,55.69
,,0,2025-11-18T17:44:15.225Z,11.5,9.46,-6.53,-0.37,220.64,179.1,-113.53,60.97
,,0,2025-11-18T17:44:15.235Z,11.68,9.69,-6.52,-0.1,216.4,176.4,-107.95,63.73
,,0,2025-11-18T17:44:15.245Z,12.12,9.92,-6.96,0.06,209.47,170.6,-101.94,66.19
,,0,2025-11-18T17:44:15.255Z,12.42,10.36,-6.85,0.41,203.36,166.01,-94.72,69.47
,,0,2025-11-18T17:44:15.265Z,12.19,10.51,-6.16,0.49,195.53,157.95,-88.28,74.11
,,0,2025-11-18T17:44:15.275Z,12.01,10.64,-5.51,0.74,189.44,153.6,-81.69,74.96
,,0,2025-11-18T17:44:15.285Z,12.23,10.82,-5.59,1.05,183.21,150.76,-73.28,73.95
,,0,2025-11-18T17:44:15.295Z,12.32,10.77,-5.83,1.33,180.54,152.18,-65.11,72.08
,,0,2025-11-18T17:44:15.305Z,12.43,10.65,-6.2,1.64,179.47,154.91,-56.9,70.53
,,0,2025-11-18T17:44:15.315Z,12.31,10.5,-6.17,1.83,178.01,156.95,-49.47,67.87
,,0,2025-11-18T17:44:15.325Z,11.6,10.19,-5.3,1.63,168.27,146.31,-44.31,70.31
,,0,2025-11-18T17:44:15.335Z,10.31,9.78,-3.05,1.2,147.51,118.95,-40.02,77.5
,,0,2025-11-18T17:44:15.345Z,9.92,9.68,-1.72,1.31,126.4,88.23,-33.72,83.99
,,0,2025-11-18T17:44:15.355Z,9.63,9.22,-2.41,1.44,111.11,66.3,-27.26,84.89
,,0,2025-11-18T17:44:15.365Z,9.73,8.96,-3.43,1.59,103.83,62.62,-25.03,78.95
,,0,2025-11-18T17:44:15.375Z,10.43,9.17,-4.53,2.05,104.44,71.44,-23.44,72.48
,,0,2025-11-18T17:44:15.385Z,11.25,9.59,-5.19,2.79,105.8,79.34,-12.23,68.92
,,0,2025-11-18T17:44:15.395Z,11.27,9.76,-4.89,2.8,101.7,82.02,-11.4,59.04
,,0,2025-11-18T17:44:15.405Z,11.13,9.97,-4.08,2.79,90.89,75.76,-4.87,49.98
,,0,2025-11-18T17:44:15.415Z,11.04,10.24,-3.06,2.77,77.39,63.24,-1.25,44.59
,,0,2025-11-18T17:44:15.425Z,11.49,10.92,-2.2,2.79,62.08,48.4,1.13,38.87
,,0,2025-11-18T17:44:15.435Z,12.38,11.87,-1.92,2.96,45.9,27.18,8.89,35.91
